Comedy_tags,number,overlap_num,overlap_word
dior,1,0,[]
bellahadid,1,0,[]
콩나물무침맛있게만드는법,1,0,[]
요리비결,1,0,[]
혼인,1,1,['혼인신고']
혼인신고,1,0,[]
업체,1,0,[]
강아지,1,0,[]
칼칼한국물,1,0,[]
콩나물국끓이는법,1,0,[]
간단한요리,1,0,[]
콩나물국,1,3,"['콩나물국끓이는법', '콩나물국맛있게끓이는법', '콩나물국백종원']"
칼칼한요리,1,0,[]
감기에좋은요리,1,0,[]
감기에좋은음식,1,0,[]
칼칼한음식,1,0,[]
간단한음식,1,0,[]
콩나물국맛있게끓이는법,1,0,[]
멸치육수,1,1,['시래기볶음멸치육수']
콩나물국백종원,1,0,[]
파티메이크업,1,0,[]
glittermakeup,1,0,[]
골드메이크업,1,0,[]
happynewyear,1,0,[]
goldmakeup,1,0,[]
복,1,5,"['교복', '여자복근운동', '새해복', '월계수양복점', '복구하기']"
황금개,1,1,['황금개띠해']
웨딩,1,1,['꽁웨딩']
댕댕이,1,0,[]
marry,1,0,[]
상견례,1,0,[]
결혼식,1,0,[]
결혼,1,2,"['결혼식', '송지효결혼']"
부부,1,0,[]
readyformarrige,1,0,[]
정보,1,1,['건강정보']
이사배개,1,0,[]
깡버,1,1,['이사배깡버']
무술년,1,0,[]
깡으로버텨라,1,0,[]
2018년,1,0,[]
동물농장,1,0,[]
2018,1,2,"['2018평창', '2018년']"
이사배깡버,1,0,[]
멍멍이,1,0,[]
황금개띠해,1,0,[]
ways,1,0,[]
candy,1,0,[]
질투대처법,1,0,[]
벤츠남,1,0,[]
월계수양복점,1,0,[]
연애드라마,1,0,[]
여화이3,1,0,[]
참기름녀,1,2,"['참기름녀직캠', '참기름녀몸매']"
사당과의정부,1,1,['사당과의정부사이']
송지효남매,1,0,[]
마이컴퍼니,1,0,[]
고구마,1,1,['고구마와사이다']
여화이4,1,0,[]
29그램,1,0,[]
구재이송지효,1,0,[]
불륜,1,0,[]
사이다,1,2,"['고구마와사이다', '사이다썰']"
싸대기,1,1,['김치싸대기']
이일현,1,0,[]
반전웹드,1,0,[]
콬티비,1,0,[]
다이아,1,1,['다이아티비']
송지효결혼,1,0,[]
마지막회,1,0,[]
똥차남,1,1,['똥차남친']
구재이웹드,1,0,[]
바람,1,0,[]
송지효,1,12,"['송지효남매', '구재이송지효', '송지효결혼', '송지효웹드', '송지효남친', '송지효웹드라마', '송지효구재이', '송지효남자', '송지효천성문', '송지효동생', '송지효상대역', '송지효드라마']"
29gram,1,0,[]
72초,1,0,[]
여화이5,1,0,[]
서리나몸매,1,0,[]
송지효웹드,1,1,['송지효웹드라마']
김치싸대기,1,0,[]
여화이2,1,0,[]
천성문,1,4,"['천성문드라마', '송지효천성문', '천성문데뷔', '천성문연기']"
jihyo,1,0,[]
송지효남친,1,0,[]
벤츠,1,1,['벤츠남']
여화이1,1,0,[]
똥차남친,1,0,[]
송남매,1,0,[]
콬,1,1,['콬티비']
beautiology,1,0,[]
구재이,1,4,"['구재이송지효', '구재이웹드', '송지효구재이', '구재이드라마']"
반전드라마,1,0,[]
가시나메이크업,1,0,[]
딩뷰픽,1,0,[]
커버메이크업,1,1,['이사배커버메이크업']
연예인메이크업,1,0,[]
커버화장,1,0,[]
이사배커버메이크업,1,0,[]
연예인커버,1,0,[]
선미메이크업,1,0,[]
선미화장,1,0,[]
아이유화장,1,0,[]
수지메이크업,1,0,[]
현아화장,1,0,[]
선미가시나,1,0,[]
연예인화장,1,0,[]
아이유따라하기,1,0,[]
현아메이크업,1,0,[]
이사배화장,1,0,[]
연예인따라하기,1,0,[]
선미,1,3,"['선미메이크업', '선미화장', '선미가시나']"
딩뷰,1,1,['딩뷰픽']
참기름녀직캠,1,0,[]
수지화장,1,0,[]
서리나,1,2,"['서리나몸매', '서리나직캠']"
송지효웹드라마,1,0,[]
연애물,1,0,[]
웹드추천,1,0,[]
직캠,1,2,"['참기름녀직캠', '서리나직캠']"
송지효구재이,1,0,[]
발암드라마,1,0,[]
천성문드라마,1,0,[]
음주운전,1,0,[]
월계수,1,1,['월계수양복점']
사당과의정부사이,1,0,[]
송지효남자,1,0,[]
송지효천성문,1,0,[]
송지효동생,1,0,[]
천성문데뷔,1,0,[]
구재이드라마,1,0,[]
존잼웹드,1,0,[]
참기름녀몸매,1,0,[]
서리나직캠,1,0,[]
jeanshacks,1,0,[]
남자염색,1,0,[]
셀프컬러,1,0,[]
연두색,1,0,[]
웰라,1,0,[]
하이라이트,1,0,[]
브릿지,1,0,[]
라임염색,1,0,[]
원포인트컬러,1,0,[]
컬러,1,8,"['옴브레컬러', '옴브레컬러믹스', '컬러믹스', '코드글로컬러', '컬러풀', '컬러코렉팅', '셀프컬러', '원포인트컬러']"
diycolor,1,0,[]
몸짱,1,0,[]
그린염색,1,0,[]
연두염색,1,0,[]
포인크염색,1,0,[]
메니큐어,1,0,[]
셀프탈색,1,0,[]
셀프염색,1,0,[]
원포인트염색,1,0,[]
school,1,13,"['afterschool', 'backtoschool', 'schoolsupplies', 'backtoschoolpranks', 'edibleschoolsupplies', 'backtoschoolsuppliesmakeup', 'schoolpranks', 'bestschoolpranks', 'backtoschoolsupplies', 'weirdbacktoschoolsupplies', 'weirdschoolsupplies', 'schoolsuppliesdiy', 'schoolsuppliesmakeup']"
김이브윰댕,1,0,[]
김이브,1,2,"['김이브윰댕', '윰댕김이브']"
윰댕,1,2,"['김이브윰댕', '윰댕김이브']"
윰댕김이브,1,0,[]
invent,1,1,['invention']
recycle,1,0,[]
way,1,1,['ways']
crazy,1,1,['crazywc']
hotglue,1,0,[]
jeans,1,1,['jeanshacks']
drillhacks,1,0,[]
oldsocks,1,0,[]
sock,1,2,"['oldsocks', 'socks']"
lipbalm,1,0,[]
gluegun,1,0,[]
reuse,1,0,[]
toothpaste,1,0,[]
drill,1,1,['drillhacks']
invention,1,0,[]
socks,1,1,['oldsocks']
oldt-shirt,1,0,[]
howtosneakmakeupintoclass,1,0,[]
backtoschoolsuppliesmakeup,1,0,[]
schoolpranks,1,2,"['backtoschoolpranks', 'bestschoolpranks']"
로보킹,1,0,[]
r2d2,1,0,[]
렬주부,1,0,[]
고양이청소,1,0,[]
고양이털관리,1,0,[]
털관리,1,1,['고양이털관리']
살림,1,0,[]
uc74nuj8guq14boak5eoduna,1,0,[]
healthcarekr,1,0,[]
몸스타그램,1,0,[]
김태완,1,0,[]
지효남매,1,1,['송지효남매']
꿀잼웹드,1,0,[]
천성문연기,1,0,[]
웹드라마추천,1,0,[]
송지효상대역,1,0,[]
런닝맨,1,0,[]
송지효드라마,1,0,[]
아이클레보,1,0,[]
알뜰살뜰,1,0,[]
bestschoolpranks,1,0,[]
로봇청소기,1,1,['스타워즈로봇청소기']
backtoschoolsupplies,1,2,"['backtoschoolsuppliesmakeup', 'weirdbacktoschoolsupplies']"
youneedtotry,1,0,[]
weirdbacktoschoolsupplies,1,0,[]
weirdschoolsupplies,1,0,[]
schoolsuppliesdiy,1,0,[]
schoolsuppliesmakeup,1,1,['backtoschoolsuppliesmakeup']
classhacks,1,0,[]
포니이펙트,1,0,[]
cl,1,21,"['beautycloud', 'clothing', 'clothes', 'clothinghacks', 'clothingrevamps', 'clay', 'polymerclay', 'makeupbrushcleaner', 'sneakfoodintoclass', 'clio', 'steamedclams', 'recycle', 'howtosneakmakeupintoclass', 'classhacks', 'clubsodahacks', 'circle', 'clothesfolding', 'paperclips', 'clotheshacks', 'circles', 'clothingtips']"
씨엘,1,1,['씨엘메이크업아티스트']
씨엘메이크업아티스트,1,0,[]
화장배우기,1,0,[]
청소기,1,2,"['로봇청소기', '스타워즈로봇청소기']"
알투디투,1,0,[]
스타워즈로봇청소기,1,0,[]
스타워즈,1,1,['스타워즈로봇청소기']
다이슨,1,0,[]
코렉팅,1,1,['컬러코렉팅']
컨투어링,1,0,[]
soju,1,0,[]
asianmakeup,1,0,[]
새내기메이크업,1,0,[]
셀피메이크업,1,0,[]
무쌍메이크업,1,1,['새내기무쌍메이크업']
무쌍유투버,1,0,[]
홑꺼풀,1,1,['홑꺼풀메이크업']
우린월드,1,0,[]
우린,1,3,"['우린월드', '우린무쌍메컵', '월드우린']"
간단한메이크업,1,0,[]
무쌍눈화장,1,0,[]
삼성60억,1,0,[]
아파트투자,1,0,[]
역전세난,1,0,[]
guru,1,1,['beautyguru']
코스매틱,1,0,[]
뷰티블로거,1,0,[]
basic,1,0,[]
lesson,1,0,[]
step,1,0,[]
새내기무쌍메이크업,1,0,[]
우린무쌍메컵,1,0,[]
idolmakeup,1,0,[]
월드우린,1,0,[]
범죄수익회수,1,0,[]
삼성장학생,1,0,[]
다스뵈이다17회,1,1,['김어준의다스뵈이다17회']
김어준의다스뵈이다17회,1,0,[]
다스경리팀장채동영,1,0,[]
다스뵈이다17,1,2,"['다스뵈이다17회', '김어준의다스뵈이다17회']"
방산비리,1,0,[]
세월호의진실,1,0,[]
볼리비아리튬,1,0,[]
삼성대납60억,1,0,[]
김석한,1,0,[]
이상득,1,0,[]
다스베이다17회,1,0,[]
자원외교,1,1,['자원외교의몸통']
홑꺼풀메이크업,1,0,[]
로드샵셀카메이크업,1,0,[]
새내기메컵,1,0,[]
natural,1,1,['naturalmakeup']
남친더빙메이크업,1,0,[]
dailylook,1,0,[]
분당투자,1,0,[]
집값담합,1,0,[]
분당담합,1,0,[]
분당아파트,1,0,[]
멸치볶음맛있게만드는법,1,0,[]
멸치볶음황금레시피,1,1,['꽈리고추멸치볶음황금레시피']
멸치볶음,1,4,"['멸치볶음맛있게만드는법', '멸치볶음황금레시피', '꽈리고추멸치볶음', '꽈리고추멸치볶음황금레시피']"
꽈리고추멸치볶음,1,1,['꽈리고추멸치볶음황금레시피']
요리법,1,4,"['방풍나물요리법', '나물요리법', '냉이나물요리법', '머위대요리법']"
꽈리고추멸치볶음황금레시피,1,0,[]
꽈리고추,1,3,"['꽈리고추멸치볶음', '꽈리고추멸치볶음황금레시피', '꽈리고추요리']"
꽈리고추요리,1,0,[]
치즈,1,1,['새우크림치즈퐁듀']
밥솥,1,0,[]
ㅁㄴ들기,1,0,[]
모짜렐라,1,0,[]
튀김,1,0,[]
오크조장,1,0,[]
분당,1,3,"['분당투자', '분당담합', '분당아파트']"
아파트담합,1,0,[]
howtoapply,1,0,[]
판교투자,1,0,[]
더빙메이크업,1,2,"['남친더빙메이크업', '남자친구더빙메이크업']"
남친더빙,1,1,['남친더빙메이크업']
everyday,1,0,[]
뷰티구루,1,0,[]
남자친구더빙메이크업,1,0,[]
beautyguru,1,0,[]
오징어뭇국,1,0,[]
무국,1,4,"['열무국수', '무국끓이는법', '오징어무국끓이기', '오징어무국']"
찌개,1,2,"['부대찌개', '간단부대찌개']"
무국끓이는법,1,0,[]
오징어조림만드는법,1,0,[]
오징어무국끓이기,1,0,[]
오징어조림,1,1,['오징어조림만드는법']
무조림,1,2,"['무조림만들기', '오징어무조림']"
오징어무국,1,1,['오징어무국끓이기']
무조림만들기,1,0,[]
오징어무조림,1,0,[]
어림없다,1,0,[]
다스베이더17,1,0,[]
correcting,1,1,['colorcorrecting']
새롬,1,1,['채새롬']
중간고사,1,0,[]
열폭,1,0,[]
자격지심,1,0,[]
부들부들,1,0,[]
빡침,1,0,[]
열등감,1,0,[]
믹스나인이하영,1,0,[]
걸크러쉬,1,0,[]
수건,1,0,[]
포스코정민우,1,0,[]
긴머리,1,2,"['긴머리웨이브', '긴머리스타일링']"
지름신각,1,0,[]
곰손꿀팁,1,0,[]
립메이크업,1,1,['레드립메이크업']
마몽드립스틱,1,0,[]
립스틱추천,1,0,[]
마몽드,1,1,['마몽드립스틱']
촉촉한립스틱,1,0,[]
신규웹드라마,1,0,[]
여자싸움,1,0,[]
너대처법,1,0,[]
과외쌤,1,0,[]
시험기간,1,0,[]
빡치는썰,1,0,[]
뇌내망상,1,0,[]
취중진담,1,0,[]
걸크러시,1,0,[]
채새롬,1,0,[]
이근,1,0,[]
과외로망,1,0,[]
단무지,1,0,[]
믹스나인하영,1,0,[]
여자의질투,1,0,[]
첫사랑,1,0,[]
질투,1,2,"['질투대처법', '여자의질투']"
볼만한웹드라마,1,0,[]
빡칠때,1,0,[]
대처법,1,2,"['질투대처법', '너대처법']"
취중고백,1,0,[]
틴트,1,0,[]
벨기에와플,1,0,[]
펄슈가,1,0,[]
계좌입수,1,0,[]
사라진20분,1,0,[]
강현석,1,0,[]
각하배웅한,1,1,['각하배웅한방송']
가카배웅한,1,1,['가카배웅한방송']
4월12일개봉,1,0,[]
영광의주역들,1,0,[]
꼬리자르기,1,0,[]
17회,1,3,"['다스뵈이다17회', '김어준의다스뵈이다17회', '다스베이다17회']"
다스운전기사김종백,1,0,[]
리튬,1,2,"['볼리비아리튬', '남미리튬']"
정우성나레이션,1,0,[]
세월호,1,1,['세월호의진실']
다스의140억,1,0,[]
자원비리,1,0,[]
사대강,1,0,[]
이름도팝니다,1,0,[]
사자방,1,0,[]
탈세,1,0,[]
삼성노조탄압문건,1,0,[]
우박설탕,1,0,[]
그날바다,1,0,[]
pearlsugar,1,0,[]
와플만들기,1,0,[]
liegewaffles,1,1,['howtomakeliegewaffles']
와플,1,3,"['벨기에와플', '와플만들기', '리에주와플']"
waffles,1,2,"['liegewaffles', 'howtomakeliegewaffles']"
리에주와플,1,0,[]
howtomakeliegewaffles,1,0,[]
creativeideas,1,0,[]
simplecrafts,1,0,[]
friends,1,4,"['bestpranksforyourfriends', 'pranksonfriends', 'pranksforfriends', 'easyprankstodoonfriends']"
craftideas,1,0,[]
lifehacksforkids,1,0,[]
mr.romeo,1,0,[]
가카배웅특집방송,1,0,[]
롯데월드,1,0,[]
중국싱가폴,1,0,[]
남미리튬,1,0,[]
cheese,1,1,['shrimpcreamcheesefondue']
ball,1,0,[]
유튜브,1,2,"['커플유튜브', '매실유튜브']"
과즙,1,1,['과즙상메이크업']
무화과메이크업,1,0,[]
스페인어화장,1,0,[]
스페인어메이크업,1,0,[]
무화과,1,2,"['무화과메이크업', '무화과메컵']"
yoo's,1,1,"[""yoo'sbeauty""]"
무화과메컵,1,0,[]
스페인어,1,2,"['스페인어화장', '스페인어메이크업']"
maquillajede@invierno,1,0,[]
figmakeup,1,0,[]
믹스,1,5,"['옴브레컬러믹스', '컬러믹스', '믹스나인', '믹스나인이하영', '믹스나인하영']"
wintermakeup,1,0,[]
asiatica,1,0,[]
fig,1,1,['figmakeup']
과즙상메이크업,1,0,[]
maquillajeenespanol,1,0,[]
maquillajecoreano,1,0,[]
modelocoreana,1,0,[]
안보,1,0,[]
maquillaje,1,4,"['maquillajede@invierno', 'maquillajeenespanol', 'maquillajecoreano', 'maquillajeasiatico']"
yoosmakeup,1,0,[]
가을메이크업,1,0,[]
유스,1,1,['유스뷰티']
eth,1,2,"['amethystmakeup', 'something']"
세그윗,1,0,[]
코빗,1,0,[]
업비트,1,0,[]
암호화폐,1,0,[]
xrp,1,0,[]
bitcoin,1,0,[]
qtum,1,0,[]
유스뷰티,1,0,[]
maquillajeasiatico,1,0,[]
과일메이크업,1,0,[]
yoo'sbeauty,1,0,[]
인스타그램메이크업,1,0,[]
유희주,1,0,[]
희주,1,1,['유희주']
yuya,1,0,[]
yoo.cx,1,0,[]
올림픽,1,2,"['평창올림픽', '올림픽딸기']"
방남,1,0,[]
이데일리,1,0,[]
clubsodahacks,1,0,[]
stationerytricks,1,0,[]
winecorkideas,1,0,[]
circle,1,1,['circles']
towel,1,0,[]
clothesfolding,1,0,[]
bathroomhacks,1,0,[]
hangersdiy,1,0,[]
pencils,1,0,[]
bath,1,3,"['bathroomhacks', 'bathroomtricks', 'bathroom']"
kitchentricks,1,0,[]
quickrecipes,1,0,[]
bathroomtricks,1,0,[]
paperclips,1,0,[]
clotheshacks,1,0,[]
circles,1,0,[]
쉐딩,1,1,['긴얼굴쉐딩']
contouring,1,0,[]
bathroom,1,2,"['bathroomhacks', 'bathroomtricks']"
space-savingtips,1,0,[]
문화,1,3,"['실제일본문화', '실제한국문화', '한국일본문화']"
compass,1,0,[]
북한예술단,1,0,[]
사회,1,1,['포스코이사회의장']
강릉,1,0,[]
정치,1,0,[]
서울,1,1,['서울데이트']
현송월.,1,0,[]
이더리움클래식,1,0,[]
모네로,1,0,[]
대시,1,0,[]
하락,1,1,['부동산하락']
급락,1,0,[]
비트코인캐시,1,0,[]
비트코인골드,1,0,[]
상승,1,0,[]
급등,1,0,[]
라이트코인,1,0,[]
투기자들,1,0,[]
bcc,1,0,[]
btc,1,0,[]
코인원,1,0,[]
helpful,1,0,[]
wow,1,0,[]
clothingtips,1,0,[]
ideal,1,0,[]
dirt,1,0,[]
anysituation,1,0,[]
embarrassing,1,0,[]
removing,1,0,[]
stains,1,0,[]
amazing,1,0,[]
underwear,1,0,[]
bra,1,2,"['koreanbraisedfish', 'braisedfish']"
무나물볶는법,1,0,[]
무우나물볶음,1,0,[]
무우나물,1,2,"['무우나물볶음', '무우나물맛있게만드는법']"
무나물볶음,1,0,[]
무나물,1,4,"['무나물볶는법', '무나물볶음', '무나물들깨가루', '무나물맛있게만드는법']"
무나물들깨가루,1,0,[]
lookgood,1,0,[]
bow,1,0,[]
무나물맛있게만드는법,1,0,[]
useful,1,1,['usefulthings']
짱간단한,1,0,[]
밀가루,1,0,[]
샌ㄷ,1,0,[]
개간단한,1,0,[]
쭉,1,0,[]
펜,1,2,"['볼펜', '펜슬']"
간단한,1,6,"['간단한반찬', '간단한요리', '간단한음식', '간단한메이크업', '짱간단한', '개간단한']"
cool,1,1,['supercool']
복구하기,1,0,[]
샌박,1,0,[]
ㅎㅎㅎㅎㅎㅎㅎ,1,0,[]
도넛,1,0,[]
늘어나는,1,0,[]
funnyvideo,1,0,[]
emergency,1,0,[]
brilliant,1,0,[]
perfect,1,0,[]
무우나물맛있게만드는법,1,0,[]
폰케ㅣ스,1,0,[]
코인네스트,1,0,[]
짬뽕,1,0,[]
ramen,1,0,[]
학교,1,6,"['학교생활', '학교고민', '학교왕따', '학교생활고민', '학교폭fur', '학교웹드라마']"
마인크래프트,1,0,[]
hungry,1,0,[]
볼팬,1,0,[]
개이상한,1,0,[]
에이에스엠알,1,0,[]
dish,1,2,"['koreansidedishes', 'radishrice']"
sukiyaki,1,0,[]
すき?き,1,0,[]
nabe,1,0,[]
etc,1,1,['sketch']
하드포크,1,0,[]
퀀텀,1,0,[]
국민청원,1,0,[]
스냅샷,1,0,[]
빗썸,1,0,[]
moment,1,0,[]
위꼴,1,0,[]
reform,1,0,[]
weard,1,0,[]
마크,1,0,[]
사랑스러운,1,0,[]
꽃,1,6,"['벚꽃', '꽃놀이', '벚꽃축제', '벚꽃템', '벚꽃메이크업', '꽃등심']"
something,1,0,[]
pizza,1,0,[]
어이업슨,1,0,[]
픈,1,0,[]
fun,1,3,"['funny', 'funnypranks', 'funnyvideo']"
wierd,1,0,[]
먹을것,1,0,[]
순간,1,0,[]
맛있는,1,0,[]
라면,1,2,"['웃소라면', '쿡소라면']"
시기한,1,0,[]
것,1,1,['먹을것']
배고,1,3,"['배고파', '배고프다', '배고프타']"
ㅎㅎㅎㅎㅎㅎ,1,1,['ㅎㅎㅎㅎㅎㅎㅎ']
howtostorechives,1,1,['howtostorechivesinthefridge']
