Comedy_tags,number,overlap_num,overlap_word
밴쯔,23,0,[]
교실,22,0,[]
재밌는,22,1,['재밌는영상']
담임쌤,22,0,[]
공부잘하는법,22,0,[]
남순,22,6,"['남순이', '양팡남순', '남순양팡', '남순은호', '남순먹방', '김남순']"
담임,22,1,['담임쌤']
거대,22,2,"['초거대플로랄폼', '거대플로랄폼']"
교문,22,0,[]
양혜원,22,0,[]
지각유형,22,0,[]
리치즈,22,0,[]
사이다,22,2,"['카톡사이다', '사이다영상']"
실패,22,0,[]
흔한남매,22,0,[]
김영희,21,0,[]
박막례,21,2,"['박막례할머니', '박막례여사']"
funny매드무비,21,0,[]
박진주,21,0,[]
피자,21,2,"['피자헛', '딥치즈쉬림프피자']"
양호실,21,0,[]
꿀팁,21,5,"['학교꿀팁', '방송수업꿀팁', '학교에서꿀팁', '남자학고꿀팁', '안혼나는꿀팁']"
winter,21,0,[]
유소나,21,0,[]
양호쌤,21,0,[]
안영미,21,0,[]
강,21,71,"['강아지', '인강', '강호동', '강릉', '한강', '귀여운강아지', '강은호', '강아지용품', '강식당', '건강검진', '인강레전드', '웃긴인강', '강의', '강좌', '강아지훈련', '강아지배변훈련', '강아지간식', '닭강정', '건강', '강아지말리기', '생활건강', '강아지목욕', '강아지목욕시키기', '강아지첫목욕', '강아지예방접종', '강식당예고', '강식당3회', '강식당오므라이스', 'tvn강식당', '강호동가스', '강식당이승기', '수능특강', '사대강', '배그강의', '강호동4행시', '강아지똥', '강아지밥그릇', '강남거지', '강아지집', '강아지배변패드', '강아지옷', '강아지그릇', '강아지오줌', '깜찍한강아지', '강형욱', '강지', '강다니엘', '강철비', '강패', '강제긍정', '자양강장제', '강아지식당', '강아지급식', '강아지밥', '강아지급식기', '강아지스튜디오', '강제부정', '강아지전용식당', '금강연화', '강민석', '건강식품', '요강', '도강', '강아지케이크', '강아지와인', '강아지맥주', '강아지술', '강사', '강제분양', '강제', '일제강점기']"
river,21,1,['hanriver']
맥주,21,4,"['생맥주', '무알콜맥주', '맛있는맥주', '강아지맥주']"
김신영,21,3,"['김신영고모', '김신영다이어트', '김신영레전드']"
소주,20,1,['과일소주']
dog,20,4,"['papadogclub', 'papadog', 'cutedog', 'cutedogs']"
최초,20,0,[]
반려견,20,7,"['반려견배변훈련', '반려견병원', '반려견훈련', '반려견스튜디오', '반려견식당', '반려견전용식당', '반려견술']"
운동,20,3,"['선거운동', '미투운동', '운동장']"
집,20,21,"['편집자', '유튜브편집자', '양팡유튜브편집자', '자취집', '집공개', '채희선집', '중국집', '이집사', '이집사studio', '새집', '새로운집', '강아지집', '집밥', '김밥집', '영상편집', '편집', '특집', '케이집', '집들이', '바인모음집', '맛집']"
염보성,20,1,['염보성슈기']
눈,20,12,"['눈물', '눈표범', '눈알돌리기', '눈쟁이', '티눈', '티눈제거', '티눈치료', '티눈수술', '같이눈사람만들래?', '눈알미인', '눈알', '눈맞이']"
롤,19,4,"['#롤', '크리스마스캐롤', '롤러장', '롤플레이']"
olympics,19,1,['homeoftheolympics']
카톡이야기,19,0,[]
시청자,19,0,[]
카톡사연,19,0,[]
본능적인채널,19,0,[]
인성,19,2,"['정치인성대모사', '조인성']"
셀럽파이브,19,0,[]
돼지,19,8,"['돼지고기', '오빠가구운돼지', '돼지바시리얼', '돼지바광고', '돼지바크런키', '돼지바핫도그', '돼지바', '멧돼지']"
이수근,19,4,"['설거지노예이수근', '이수근까스', '이수근4행시', '이수근레전드']"
어벤져스,19,0,[]
본능적인,19,1,['본능적인채널']
카톡제보,19,0,[]
신봉선,18,0,[]
신동훈,18,0,[]
국내,18,0,[]
이과문과,18,0,[]
최홍철,18,0,[]
병원,18,4,"['반려견병원', '병원비', '병원밥', '병원식사']"
홍철,18,2,"['최홍철', '노홍철']"
개,18,51,"['개그영상', '개그방송', '소개팅', '소개', '개그', '소개팅매너', '소개팅카톡', '개콘', '개사료', '개그맨', '찌개', '개벽', '개는', '개청자', '떵개', '개인', '집공개', '공개', '개웃긴', '개꿀잼', '입마개', '아재개그', '개통령', '개그맨유투버', '소개팅앱', '개그맨박상현', '소개팅어플', '개그맨유튜브', '유명한소개팅', '개그맨유튜버', '개그맨유투브', '개간식', '개미허리', '신상품소개', '개웃긴영상', '인물소개', '개그맨심문규', '개그맨이상은', '개청', '개조', '개봉', '개그동영상', '똥개', '개스트', '공개연애', '공개고백', '개가수', '[개그대학]', '개그대학', 'no.1꿀잼tv[개그대학]', '사냥개']"
고탱,18,0,[]
car,17,1,['scarlettjohansson']
불,17,25,"['불로켓', '불닭볶음면', '호불호', '리니지m불도그', '더불어민주당', '불도그', '불닭', '불구', '불법', '불닭볶음면치즈', '불닭먹방', '짜장불닭리뷰', '불닭신상', '치즈불닭', '불닭짜장리뷰', '불닭짜장', '불닭볶음면신상', '짜장불닭', '불닭리뷰', '짜장불닭볶음면', '불닭볶음면짜장', '신상불닭', '불리', '핏불', '불판']"
show,17,6,"['eatingshow', 'talkshow', 'thetonightshow', 'varietyshow', 'koreanvarietyshow', 'quizshow']"
비글즈,17,0,[]
용느,17,2,"['용느님', '용느tv']"
앤디,17,0,[]
쇼,17,16,"['토크쇼', '쇼핑', '재넌토크쇼', '쇼트', '쇼트트랙', '핫쇼', '지미키멜쇼방탄', '쇼트트렉', '여자쇼트트렉', '방탄소년단지미키멜쇼', '지미키멜쇼방탄소년단', '방탄소년단토크쇼', '컬투쇼', '쇼챔피언', '쇼챔', '퀴즈쇼']"
슈기,17,2,"['염보성슈기', '염슈기']"
국어쌤,17,0,[]
짜장면,17,2,"['짜장면먹바으', '미우새짜장면']"
논란,17,0,[]
박막례할머니,17,0,[]
창현,17,0,[]
싸움,17,5,"['패싸움', '싸움판', '홍기훈싸움', '싸움1등', '커플싸움']"
kimchi,17,0,[]
sleepground,17,0,[]
빅민,16,3,"['빅민타임', '천도칼빅민', '빅민플로랄폼']"
트와이스,16,1,['#트와이스']
챌린지,16,1,['스무디챌린지']
이사,16,2,"['사람이사람', '이사했어요']"
인기동영상,16,0,[]
다이아tv,16,0,[]
뒤에서1등,16,0,[]
dance,16,0,[]
일본,16,7,"['일본음식', '일본라멘', '일본로봇커피', '일본로봇', '일본로봇바리스타', '일본술', '일본여행']"
두더지,16,0,[]
배그,16,20,"['배그할때꼭있는유형', '배그모바일', '배그신맵', '웃소배그유형', '웃소배그', '배그유형', '배그핵', '배그친구유형', '배그실사판', '배그대기실유형', '배그하이라이트', '배그서버', '배그웃긴장면', '배그강의', '배그할때유형', '배그핵유형', '배그신총', '배그할때꼭있는친구유형', '배그철구', '현실판배그']"
타노스.대도서관,16,0,[]
페이커,16,0,[]
인기급상승,16,0,[]
빅민타임,16,0,[]
다이아채널,16,0,[]
합동,16,2,"['양팡합동방송', '합동방송']"
women,16,0,[]
지각,16,3,"['지각유형', '학교지각', '지각영상']"
장난,15,13,"['장난전화', '여친장난', '남친장난', '말장난', '위험한장난', '무서운장난', '짖궂은장난', '만우절장난', '말장난1등', '여자친구장난', '남자친구장난', '장난영상', '장난치기']"
내한,15,0,[]
후기,15,1,['관상후기']
사랑,15,10,"['첫사랑', '냉정한사랑', '내기사랑', '사랑해', '사랑의시작', '사랑고백', '사랑의과정', '습관적인사랑', '자연적인사랑', '사랑의물리학']"
shandy,15,0,[]
김생민,15,1,['김생민의영수증']
영수증,15,1,['김생민의영수증']
sho,15,8,"['show', 'eatingshow', 'talkshow', 'thetonightshow', 'shoogi', 'varietyshow', 'koreanvarietyshow', 'quizshow']"
평창,15,5,"['평창올림픽', '평창스니커즈', '평창올림픽컬링', '평창동계올림픽컬링', '평창동계올림픽']"
andy,15,1,['shandy']
댕댕이,15,1,['댕댕이아기']
걸그룹,15,0,[]
김생민의영수증,15,0,[]
포메,15,6,"['포메라니안', '블루멀포메', '블루멀포메라니안', '파티포메라니안', '파티포메', '암컷포메라니안']"
만들기,15,10,"['탕후루만들기', '대왕초밥만들기', '연어장만들기', '전기만들기', '젤리만들기', '붕어빵만들기', '과자만들기', '빵만들기', '머랭쿠키만들기', '대왕만두만들기']"
크로롱,14,0,[]
엔젤7777,14,0,[]
papadogclub,14,0,[]
클로얄신규카드,14,0,[]
supercell,14,0,[]
pongtv,14,0,[]
말이야,14,0,[]
molt,14,0,[]
papadog,14,1,['papadogclub']
ddotty,14,0,[]
테드찡,14,0,[]
테드,14,1,['테드찡']
울산큰고래,14,0,[]
파파독,14,1,['파파독클럽']
클로얄전설상자,14,0,[]
샌드박스네트워크,14,0,[]
클래시로얄전설상자,14,0,[]
배틀로얄,14,0,[]
이병욱,14,0,[]
로얄의정석,14,0,[]
clashroyale,14,1,['clashroyaleinvitational']
클로얄클랜상자,14,0,[]
비누,14,1,['비누tv']
bj장추자,14,0,[]
끼야,14,0,[]
die,14,1,['pewdiepie']
랜덤덱,14,0,[]
sandboxnetwork,14,0,[]
슈퍼셀,14,0,[]
king’scup,14,0,[]
몰트,14,0,[]
니얼굴윤겔라,14,0,[]
클래시로얄상자까기,14,0,[]
김하나,14,5,"['공대생김하나', '김하나공대생', '김하나김동현', '김하나가족', '김하나동생']"
윤겔라,14,1,['니얼굴윤겔라']
이거레알,14,1,['이거레알멤버']
fail,14,0,[]
비누tv,14,0,[]
클래시로얄버그,14,1,['클래시로얄버그판.클로얄핵']
클로,14,6,"['클로얄신규카드', '클로얄전설상자', '클로얄클랜상자', '클로얄버그', '클로얄버그판', '클래시로얄버그판.클로얄핵']"
파파독클럽,14,0,[]
눈표범,14,0,[]
겔튜브,14,0,[]
ted,14,2,"['cutedog', 'cutedogs']"
클래시로얄광고,14,0,[]
스타,14,22,"['스타크래프트', '스타크래프트1', '스타1', '스타리그', '스타2', '삼성키스타임', '남매키스타임', '키스타임', '라팍키스타임', '라이온즈파크키스타임', '삼성라이온즈키스타임', '야구장키스타임', '인스타그램', '슬로프스타일', 'sns스타', '유튜브스타', '페북스타', '일본로봇바리스타', '바리스타로봇', '로봇바리스타', '스타일', '스타라이브']"
판벌려,14,0,[]
목욕,14,4,"['첫목욕', '강아지목욕', '강아지목욕시키기', '강아지첫목욕']"
박막례여사,14,0,[]
하는법,14,3,"['공부잘하는법', '커플화해하는법', '연인화해하는법']"
battleroyale,14,0,[]
클로얄버그,14,1,['클로얄버그판']
한국,14,5,"['한국말', '한국어', '자유한국당', '한국유튜버', '한국민속촌']"
채채,14,2,"['채채tv', '채채티비']"
인디,14,1,['인디게임']
배로,14,0,[]
클래시로얄도티,14,0,[]
하창봉,14,0,[]
정배우,14,0,[]
클로얄버그판,14,0,[]
clashroyaleinvitational,14,0,[]
pizza,14,0,[]
막례할머니,14,1,['박막례할머니']
킹스컵,14,0,[]
ㅇㄱㄹㅇ,14,0,[]
채희선,14,3,"['채희선자취방', '채희선집', '채희선몸무게']"
자동차,13,0,[]
박병진,13,2,"['박병진용사', '용사박병진']"
비트코인,13,2,"['비트코인플래티넘', '비트코인플레티넘']"
케미,13,0,[]
시장,13,0,[]
춤,13,2,"['춤판', '이번판은춤판']"
koreanfriedchicken,13,0,[]
김택용,13,0,[]
olympic,13,2,"['olympics', 'homeoftheolympics']"
이제동,13,0,[]
샌드박스,13,1,['샌드박스네트워크']
겨울,13,5,"['겨울왕국', '겨울왕국노래', '겨울왕국명장면', '겨울방학', '겨울방학숙제']"
korea,13,13,"['korean', 'koreanenglish', 'koreanfriedchicken', 'koreanbbq', 'koreanpancakes', 'koreanpear', 'koreanvarietyshow', 'northkorea', 'koreanactor', 'koreanreaction', 'koreanvideo', 'koreanpeople', 'koreanyoutuber']"
뮤비,13,0,[]
물고기,13,0,[]
순위,13,0,[]
편의점,13,3,"['편의점커피', '편의점라떼', '편의점음료']"
fire,13,0,[]
뮤직비디오,13,0,[]
반려동물,13,0,[]
이영호,13,0,[]
박병진용사,13,0,[]
박수범,12,0,[]
송병구,12,0,[]
블루멀포메,12,1,['블루멀포메라니안']
김윤중,12,0,[]
무엔터,12,0,[]
염깨비,12,0,[]
house,12,1,['snowhouse']
bj유연,12,0,[]
리그오브레전드,12,0,[]
외질,12,2,"['외질혜', 'bj외질혜']"
pork,12,1,['porkbelly']
소고기,12,0,[]
킹기훈,12,0,[]
거박2일,12,0,[]
블랙코미디,12,0,[]
배,12,64,"['배틀그라운드', '담배', '배그', '배틀로얄', '배로', '정배우', '배변패드', '배우', '배달음식', '뚝배기', '배변', '배우들', '택배', '반려견배변훈련', '배변훈련', '꽈배기', '강아지배변훈련', '갓건배얼굴', '갓건배메갈', '갓건배참교육', '배그할때꼭있는유형', '배틀그라운드실사판', '배그모바일', '배그신맵', '웃소배그유형', '웃소배그', '배그유형', '배그핵', '배그친구유형', '#배틀그라운드', '배그실사판', '배그대기실유형', '배그하이라이트', '웃소배틀그라운드', '배꼽빠지는', '배수관', '배수로', '배그서버', '배그웃긴장면', '배그강의', '배그할때유형', '배그핵유형', '배그신총', '배그할때꼭있는친구유형', '강아지배변패드', '배달', '김완배', '양배차', '배연서', '삼겹살배달', '배꼽빠지는영상', '배송', '2배속댄스', '배드보이안무', '양배추', '세배', '뚝배기깬다', '배그철구', '배틀그라운드보겸', '배틀', '현실판배그', '배달의민족', '배달통', '배달어플']"
남캠,12,0,[]
social,12,0,[]
용사tv,12,0,[]
아리,12,4,"['항아리', '항아리게임실사판', '항아리게임코스프레', '항아리게임']"
철구와이프,12,0,[]
용사박병진,12,0,[]
용사티비,12,0,[]
고전,12,0,[]
운용태,12,0,[]
민여정,12,0,[]
소아,12,2,"['bj소아', '천소아']"
부산,12,0,[]
몽군,12,0,[]
핵빵디,12,0,[]
보성,12,2,"['염보성', '염보성슈기']"
염보,12,2,"['염보성', '염보성슈기']"
라박이,12,0,[]
eating,12,4,"['eatingshow', 'eatingsound', 'eatingasmr', 'eatingsoundasmr']"
비디오게임,12,0,[]
mobile,12,0,[]
무한도전,12,10,"['무한도전정준하', '무한도전멤버', '무한도전박명수', '무한도전양세형', '무한도전레전드', '무한도전지드래곤', '무한도전이동욱', '베스트무한도전', '무한도전베스트', '무한도전하하']"
bj소아,12,0,[]
택용,12,1,['김택용']
염보성슈기,12,0,[]
여정,12,4,"['민여정', 'bj여정', '선여정', '여정을떠난여정']"
호링클,12,0,[]
대왕,12,6,"['대왕초밥asmr', '대왕초밥만들기', '대왕초밥먹방', '대왕스시', '대왕초밥', '대왕만두만들기']"
asl,12,0,[]
영호,12,1,['이영호']
명경기,12,0,[]
신비,12,1,['bj신비']
스타크래프트,12,1,['스타크래프트1']
bj신비,12,0,[]
최호선,12,0,[]
유연,12,1,['bj유연']
전지혜,12,0,[]
철구마누라,12,0,[]
택뱅리쌍,12,0,[]
lol,12,1,['lolayuldasheva2015']
bj여정,12,0,[]
염슈기,12,0,[]
스타크래프트1,12,0,[]
과일,12,3,"['열대과일', '과일소주', '과일주']"
스타1,12,0,[]
일진,12,1,['일진영상']
신기한,12,1,['신기한실험']
대형,12,2,"['대형차', '초대형']"
리마스터,12,0,[]
빵디,12,1,['핵빵디']
스타리그,12,0,[]
과자,12,7,"['다이소과자갯수', '과자리뷰', '다이소과자리뷰', '과자갯수', '과자실험', '다이소과자', '과자만들기']"
염튜브,12,0,[]
여순,12,0,[]
랭크,12,0,[]
타요,12,0,[]
윤중,12,1,['김윤중']
스타2,12,0,[]
느금마,12,1,['느금마엔터']
김치,12,4,"['김치녀', '김치전', '김치볶음밥', '파김치']"
유병재,12,3,"['#유병재', '#유병재케이스', '유병재라이브']"
문과1등이과1등,12,1,['웃찾사문과1등이과1등']
천소아,12,0,[]
michinnamja,11,0,[]
재미,11,2,"['재미있는', '재미있는동영상']"
차,11,12,"['자동차', '차량', '중형차', '대형차', '으랏차차대한민국', '양배차', '고급차', '폐차', '인생포차', '중고차', '여친옷차림', '옷차림']"
난쟁이성현,11,1,['난쟁이성현여자친구']
소다,11,0,[]
브이로그,11,1,['일상브이로그']
