fid,avg_tmp,max_tmp,min_tmp,상업/업무지(도시)_비율,도로(도시)_비율,일반주택지(도시)_비율,교육/군사시설(도시)_비율,유원지(임지)_비율,공공용지(도시)_비율,인공녹지(도시)_비율,하천(수계)_비율,고층주택지(도시)_비율,공업시설(도시)_비율,침엽수림(임지)_비율,암벽/석산(임지)_비율,미경지정리답(농지)_비율,보통/특수작물(농지)_비율,처리장(도시)_비율,저수지/늪(수계)_비율,자연초지(임지)_비율,발전시설(도시)_비율,공업나지(도시)_비율,인공초지(임지)_비율,경지정리답(농지)_비율,활엽수림(임지)_비율,철로(도시)_비율,골프장(임지)_비율,혼합수림(임지)_비율,가축/사육시설(도시)_비율,공원묘지(임지)_비율,과수원(농지)_비율,매립지(도시)_비율,순수양호,순수불량,순수양호_비율,순수불량_비율,80m_wind_speed,10m_wind_speed,difference_wind,avg_dust_10,max_dust_10,min_dust_10,max_ele,min_ele,avg_ele,num_ele,diff_ele,label,b_sum,g_sum
496,32.11764706,35,29,0.656255444,88.37128179,7.781554545,2.356964541,0,0,0.200128428,0,0.435053876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198761375,0,0,0,0,0,0,591965.972,525134.664,52.99128413,47.00871587,3.27,2.86,0.41,49.5,51,48,92,16,44.36912752,149,76,0,11.22982841,0.200128428
553,30.59259259,35,26,2.628000697,84.48161463,2.083452407,0.07313312,0,0.961402413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.213208288,0,4.559188448,0,0,0,0,668691.038,347854.906,65.78070002,34.21929998,3.19,2.9,0.29,46.5,48,45,177,27,70.58,150,150,1,4.784586225,4.559188448
550,32.4,35,29,0.213984451,92.39454255,3.913005184,0.433122443,0,0.47617472,0.015947986,0,1.178708284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37451438,0,0,0,0,513128.994,501918.796,50.5522005,49.4477995,3.17,2.71,0.46,49,50,48,130,24,64.96240602,133,106,0,5.738820362,1.390462367
558,32.2,35,29,1.279031136,84.39106502,7.939415049,0.345234233,0,0.295271295,0.191114702,0,0.201859622,0,0,0,0,0,0.070121002,0,0,0,0,0,0,0,5.207620635,0,0.07926731,0,0,0,0,765292.675,249755.119,75.39474294,24.60525706,3.19,2.8,0.39,47,49,45,92,22,48.09821429,112,70,1,9.835661043,0.270382012
549,31.3877551,36,27,0.064170931,92.95626392,1.387273261,0.463915031,0,0.798026932,0.002103343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.328246579,0,0,0,0,1016546.304,0,100,0,3.36,2.85,0.51,48.5,49,48,197,35,82.70212766,141,162,3,1.915359222,4.330349922
326,31.17475728,37,27,0.093259028,90.00188928,4.058057744,0.289527291,0,0.075129517,0.341551839,0.398811801,3.01434272,0,0,0,0,0,0,0,0,0,0,0,0,0,1.263605431,0,0.46382535,0,0,0,0,849634.995,165888.578,83.66472405,16.33527595,3.03,2.56,0.47,53,56,50,89,5,25.36363636,121,84,1,7.455186783,0.805377189
330,32.11111111,36,29,0,91.46842264,4.303017229,0.327730419,0,0,0.349150323,0,2.547814362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.003865031,0,0,0,0,1057276.11,13247.307,98.76253926,1.23746074,3.02,2.64,0.38,50.5,52,49,108,17,56.70229008,131,91,3,7.17856201,1.353015354
302,27.99122807,34,23,0.654491118,75.48546611,0,0,0,0.201232065,1.051130612,7.696117381,0.251524639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118470469,14.5415676,0,0,0,0,416436.423,0,100,0,2.96,2.63,0.33,56.75,60,54,92,6,19.34482759,58,86,2,0.906015756,15.59269821
336,31.14634146,37,27,0.007010416,91.28326773,1.719550294,2.032864902,0,0.070810418,0.65261588,2.028309641,0.263159547,0.059016166,0,0,0,0,0.322022261,0,0,0,0,0,0,0,1.561372743,0,0,0,0,0,0,959663.939,27061.025,97.25749059,2.742509411,3.03,2.5,0.53,55.5,58,53,57,6,17.09638554,83,51,3,4.403623586,0.65261588
351,32.08571429,37,27,0.032813805,79.11039528,3.272164486,0.216943796,1.488197297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87948534,0,0,0,0,848930.878,167628.874,83.51017993,16.48982007,3.02,2.71,0.31,53.5,54,53,137,25,57.375,128,112,1,3.521922087,17.36768263
352,29.23214286,35,24,0.623920841,81.56241896,0,0.360035581,0.501460794,0,0,0,0.271773615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048362977,16.63202724,0,0,0,0,1143878.012,8158.708,99.29180139,0.708198607,2.99,2.66,0.33,54,55,53,187,5,80.18954248,153,182,3,1.255730036,17.13348803
303,32.42857143,35,29,0.191218114,80.2319988,1.43665149,0.102592775,0,0,2.153496903,14.29472789,0.293699458,0,0,0,0,1.229880788,0,0,0,0,0,0,0,0.065733785,0,0,0,0,0,0,0,956242.083,75664.627,92.66749346,7.33250654,2.98,2.54,0.44,61,64,58,31,16,23,65,15,3,2.024161836,2.219230688
339,29.85606061,37,22,0.05191814,91.07394416,0.393951656,0,0,0.424958273,0.624639878,2.402385006,0,0.058880835,0,0,0,0,3.411529723,0,0,0,0,0,0,0,1.557792326,0,0,0,0,0,0,315053.776,585810.39,34.97239516,65.02760484,3.01,2.5,0.51,55.5,58,53,16,6,11.31578947,76,10,0,3.916280354,0.624639878
340,31.34090909,35,28,0.309720732,92.09193188,2.970972828,0.600985551,0,0,0.566213969,1.731515088,0.151543622,0.050383244,0,0,0,0,1.526733084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393498.458,478603.594,45.12068938,54.87931062,3.01,2.55,0.46,54,55,53,29,8,16.90361446,83,21,0,5.610339062,0.566213969
33,31.08571429,36,28,0,56.95712978,0.915200659,0.031080694,0,0,0,2.120219446,0,0,0,0,6.001032698,27.83537135,0,0,0,0,0,0,6.139965371,0,0,0,0,0,0,0,0,509961.205,545150.698,47.11072786,50.36156853,3.8,3.04,0.76,50.5,51,50,14,7,10.18181818,66,7,0,0.946281353,0
270,32.4,35,29,0.857479663,62.34854586,9.678686548,2.411035031,0,0,0.531279666,0,6.950364431,0,9.44686937,0,0,7.269009383,0,0,0,0,0,0,0,0,0,0,0.506730049,0,0,0,0,892656.077,180926.396,83.14741526,16.85258474,2.93,2.56,0.37,62.5,64,61,46,22,31.36190476,105,24,1,19.89756567,10.48487909
530,31.45454545,33,29,1.277656652,76.86716151,8.731504428,0.695239842,0,0.218675026,0.105015703,0,5.100964647,0,7.003782196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734872.324,281781.29,72.2834517,27.7165483,3.5,2.99,0.51,48.5,49,48,66,15,27.00943396,106,51,1,15.80536557,7.1087979
19,32.38709677,37,28,0,60.30214659,0.572815945,0,0,0,0,0.047715012,0,0,0,0,6.353465401,29.33333887,0,0,0,0,0,0,3.390518186,0,0,0,0,0,0,0,0,741646.139,160321.972,82.22531705,17.77468295,3.77,2.98,0.79,49.5,50,49,20,9,13.25581395,43,11,1,0.572815945,0
16,32.58333333,37,30,2.927512444,71.94943592,0.35443404,0.254652116,0,3.245450456,0.434830297,0.023657816,0,0.896621461,0.804236512,0,7.654950655,11.13826481,0,0,0,0,0.315953467,0,0,0,0,0,0,0,0,0,0,854148.605,173882.929,83.08583703,16.91416297,3.67,2.97,0.7,49.5,50,49,33,7,15.84090909,88,26,1,4.43322006,1.239066809
531,30.0625,33,26,0.2902611,74.60749915,9.37809149,0.421260857,0,1.053485891,0.056911147,0,1.695357431,0,12.49713294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843103.248,172051.68,83.05168253,16.94831747,3.46,2.99,0.47,48.5,49,48,102,12,44.856,125,90,1,11.78497088,12.55404409
271,30.65384615,33,28,2.590181171,74.06201683,0.378803984,4.225112332,0,0,1.254627181,0,16.72216465,0,0.767093851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742477.539,328986.569,69.29560528,30.70439472,2.87,2.56,0.31,60.5,62,59,54,23,36.68965517,87,31,1,23.91626214,2.021721031
17,30.34615385,33,27,3.087453131,70.40262337,5.46757862,0.814850662,0,0.278365787,0.145057309,0,1.982981343,0.263332923,7.066651395,0,7.785005127,2.160996455,0.048823694,0,0,0.18711928,0.309160908,0,0,0,0,0,0,0,0,0,0,927849.98,128221.248,87.85865531,12.14134469,3.56,3,0.56,48.5,49,48,60,10,29.8358209,134,50,1,11.85213965,7.211708704
533,29.44444444,32,26,1.039117818,76.14046241,7.606864155,0.945047143,0,1.768870305,0,0,0.549724419,0,11.94991375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985806.229,29348.716,97.10894222,2.891057778,3.45,2.96,0.49,49.5,51,48,102,13,35.11278195,133,89,3,10.14075354,11.94991375
526,26.30215827,32,20,1.186657428,93.78601382,3.290812136,0.246064814,0,0.625518739,0,0,0.611781542,0.132712682,0.12043884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820681.221,195971.72,80.72383287,19.27616713,3.46,2.92,0.54,51.5,53,50,60,8,25.04040404,99,52,1,5.468028602,0.12043884
107,29.23809524,35,23,0.65906993,78.24969056,0.49271931,0.084334871,0,2.597543516,0.892992249,16.30640321,0.222087127,0,0,0,0,0,0.306624912,0,0,0,0,0,0,0,0,0,0.188534313,0,0,0,0,864945.106,42542.354,95.31207252,4.687927478,3.51,2.91,0.6,54,55,53,54,3,12.35643564,101,51,1,1.764836149,1.081526562
277,32.55555556,35,31,0.721759624,73.99127901,1.081562709,0.964387876,0,0,0,1.968809758,11.07221495,0,0.873946128,0,2.41832515,6.907714795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447408.419,122444.681,76.14538493,20.83911918,2.81,2.5,0.31,56.5,57,56,43,20,26.02173913,46,23,2,13.83992515,0.873946128
276,31.31343284,37,27,0.777561102,66.63725277,1.714561371,1.99671681,0,0,1.381494487,0,15.81749911,0,3.371202254,0,0,0.218583589,0,0,0,0,0,0,0,6.461812317,0,0,1.623316187,0,0,0,0,1001862.66,195611.15,83.6646824,16.3353176,2.88,2.52,0.36,58,59,57,60,22,39.71538462,130,38,1,20.3063384,12.83782525
503,27.9602649,34,23,0.097387125,80.12154386,1.790841752,0,0,1.802609293,0.543734312,15.47218417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171699486,0,0,0,0,0,0,255211.789,0,100,0,3.6,2.91,0.69,56.5,57,56,18,3,11.82352941,51,15,2,1.888228877,0.543734312
498,28.22972973,34,24,0.088450041,80.24977676,4.438379814,0.601207884,0,0.628730471,0.136553947,13.166803,0.367955369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322142718,0,0,0,0,350212.909,346486.15,50.26745831,49.73254169,3.53,2.89,0.64,53.5,54,53,40,3,14.84722222,72,37,0,5.495993109,0.458696665
500,27.84285714,34,23,0.17173654,85.98004496,4.271909787,0.106453069,0,0.454047258,0,8.071168276,0,0,0,0,0,0,0,0,0,0.760385931,0,0,0,0,0.184254182,0,0,0,0,0,0,708544.691,0,100,0,3.57,2.9,0.67,55,56,54,34,3,14.21621622,74,31,1,5.310485327,0
108,27.98224852,34,23,0.045160414,80.96360883,0.151212077,0,0,1.965886791,0.445678268,16.31700304,0.11145058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421915.56,0,100,0,3.58,3.01,0.57,56,57,55,16,3,8.543859649,57,13,2,0.307823072,0.445678268
348,31.31578947,35,28,0.08352117,91.57727291,3.558245952,0.846608682,3.848542779,0.082266217,0.003542287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917849.181,138348.434,86.90127377,13.09872623,3.03,2.63,0.4,53.5,54,53,35,17,26.27358491,106,18,1,4.488375804,3.852085066
557,34.65217391,38,30,0.912394385,83.79598674,4.564584626,5.556134819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.170899426,0,0,0,0,0,0,321464.715,693703.619,31.66614878,68.33385122,3.19,2.86,0.33,49,50,48,108,14,40.99193548,124,94,0,11.03311383,0
555,30.39534884,36,26,0,83.22962928,3.486793274,5.374319664,0,0.181470636,0,0,0.322099049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.405688095,0,0,0,0,997265.212,17903.093,98.2364409,1.763559098,3.23,2.91,0.32,49,50,48,255,32,106.6014493,138,223,3,9.183211987,7.405688095
479,29.93181818,34,25,0.466925195,85.24913434,6.639447624,1.588344306,0,0.06462927,0,0,0.730948722,0,0,0,0,0,0,0,0,0,0,0,0,0,5.260570547,0,0,0,0,0,0,176254.95,777362.481,18.48277352,81.51722648,3.42,2.87,0.55,52,53,51,32,3,13.58666667,75,29,0,9.425665847,0
497,32.88888889,37,30,0.669710246,85.2436598,6.055835203,0.437461437,0,1.173631682,0.193045515,0,0.96642339,0,0,0,0,0,0,0,0,0,0,0,0,0,5.260232723,0,0,0,0,0,0,411066.836,646740.624,38.86027009,61.13972991,3.31,2.82,0.49,50.5,52,49,70,10,32.26190476,126,60,0,8.129430277,0.193045515
332,30.27272727,35,26,0,88.66681805,4.686603293,0.249747642,0,0,0.069456674,0,1.745892194,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244861344,0,3.336620802,0,0,0,0,1091380.984,26199.533,97.65569168,2.344308316,3.17,2.74,0.43,49,50,48,161,6,61.85034014,147,155,3,6.682243129,3.406077476
334,29.16393443,33,24,0,85.74289454,0.544919735,0.160597256,0,2.086603919,2.104721831,5.917778348,1.304428888,0,0,0,0,0.11354801,0.302518339,0,0,0,0,0,0,0,1.203810143,0,0.518178993,0,0,0,0,501382.923,51.444,99.98974063,0.010259369,3.13,2.55,0.58,54.5,57,52,64,4,15.14606742,89,60,2,2.312464217,2.622900824
569,31.325,36,27,0,91.76391088,1.227363025,0,0,0.343376966,0.004964999,0,0.053404661,0,0,0,0,0,0.07760115,0,0,0,0,0,0,0,0,0,6.52937832,0,0,0,0,1072065.266,0,100,0,3.27,2.87,0.4,48.5,49,48,226,31,99.95104895,143,195,3,1.358368836,6.534343319
331,28.82142857,35,24,0,86.08518685,4.162856146,0.066366704,0,0.066782226,0.747655993,5.530542072,1.22225841,0,0,0,0,0,0.041425198,0,0,0,0,0,0,0,1.208615847,0,0.868310557,0,0,0,0,552102.987,124844.236,81.55775934,18.44224066,3.1,2.61,0.49,51,52,50,77,3,24.80769231,104,74,2,5.492906459,1.615966549
353,31.32432432,35,27,0.623186579,88.59398396,3.863781484,1.60470328,2.056570528,0,0.338117274,1.097124126,0,0.306954051,0,0,0,0,0,0,0,0,0,0,0,0,1.515578715,0,0,0,0,0,0,192184.24,822997.437,18.93101938,81.06898062,3.09,2.6,0.49,54.5,55,54,31,13,20.38983051,59,18,0,6.398625393,2.394687802
349,31.75862069,36,28,0.035863787,90.22626421,2.500099629,3.073545037,3.791766522,0,0.135743961,0,0,0,0,0,0,0,0,0.236716854,0,0,0,0,0,0,0,0,0,0,0,0,0,722410.965,292770.753,71.160754,28.839246,3.09,2.63,0.46,54,54,54,36,18,24.57534247,73,18,1,5.609508453,3.927510483
244,28.54248366,34,24,0.248368462,82.0668744,0.84192342,0.609004905,0,0,0.486278587,12.43834703,1.212813889,0.55492596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.541463347,0,0,0,0,619082.926,37008.348,94.35926837,5.640731628,3.07,2.58,0.49,54.5,55,54,38,5,17.57142857,63,33,1,3.467036636,2.027741933
338,27.71069182,35,20,1.053282967,92.13394264,1.502197909,0.055512845,0,0.336791751,0.35162746,1.140962025,0.229125225,1.620420332,0,0,0,0,0,0,0,0,0,0,0,0,1.576136845,0,0,0,0,0,0,484449.098,532231.251,47.65008967,52.34991033,3.1,2.55,0.55,57,59,55,14,12,13.16666667,6,2,0,4.460539278,0.35162746
559,33.60526316,37,29,0.318121978,85.23013877,7.225955382,0.922861765,0,0.850508841,0.193014895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.259398365,0,0,0,0,0,0,823938.298,192728.682,81.0430863,18.9569137,3.24,2.79,0.45,49,50,48,71,14,33.36752137,117,57,1,8.466939124,0.193014895
350,33.7,38,30,0.085597561,90.75740261,3.868656305,0.291105397,2.106790902,0.509975211,0.131398013,0,0.613754693,0.613690227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.021629077,0,0,0,0,671845.667,316540.977,67.97397264,32.02602736,3.09,2.62,0.47,54,54,54,53,16,29.43678161,87,37,1,5.472804184,3.259817993
307,32.58823529,36,29,0.8018499,93.88752279,3.796874486,0.11402664,0,0,1.210204522,0,0.099554006,0,0,0,0,0,0.03478671,0,0,0,0,0,0,0.055180947,0,0,0,0,0,0,0,1068056.233,4883.642,99.54483545,0.455164554,2.96,2.49,0.47,61.5,64,59,39,16,24.8,80,23,3,4.847091741,1.265385469
245,29.14285714,35,24,0.147617207,84.22642517,0.441845283,0,0.107129156,0.54269073,1.610859209,12.76565621,0.08880742,0,0,0,0,0,0.036634716,0,0,0,0,0,0,0.032334895,0,0,0,0,0,0,0,795065.99,0,100,0,3.03,2.52,0.51,57.5,60,55,22,6,14.47058824,68,16,1,0.714904626,1.75032326
335,32.05882353,34,30,0.362546781,91.01347056,2.545659026,0.185031447,0,2.547562408,0.010643771,0,0.866061726,0.470413611,0,0,0,0.120527753,0.321114001,0,0,0,0,0,0,0,1.556968911,0,0,0,0,0,0,1052009.839,0,100,0,3.13,2.53,0.6,58,60,56,20,11,14.58333333,12,9,3,4.750826592,0.010643771
268,33.125,35,30,1.524499147,73.40843148,22.59480939,1.123240298,0,0,0,0,1.349019686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646608.256,411215.995,61.1262462,38.8737538,2.88,2.51,0.37,62.5,64,61,32,17,24.03278689,61,15,1,26.59156852,0
269,30.55932203,33,26,1.382301218,65.510813,5.285812785,2.208635418,0,0,0.608532017,0,13.12527731,0,10.3848417,0,0,1.493786549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835152.361,239969.574,77.67978067,22.32021933,2.85,2.55,0.3,60.5,62,59,71,23,40.97727273,132,48,1,22.00202673,10.99337372
529,30.19230769,33,27,0.358409708,75.34120568,12.00352172,0.397284477,0,0.156625386,0,0,0.593163729,0,11.1497893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930009.666,127909.584,87.90932446,12.09067554,3.46,2.97,0.49,46.5,48,45,87,10,36.80503145,159,77,1,13.35237963,11.1497893
527,29.46153846,33,26,1.491912294,78.26086544,5.997390525,1.582132062,0,0.531624606,0,0,2.348930858,0,7.909486597,0,0.551662033,1.325995585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863052.057,188768.605,82.0531568,17.9468432,3.53,2.97,0.56,48.5,49,48,57,11,25.47286822,129,46,1,11.42036574,7.909486597
532,30.55555556,34,26,0.865037998,78.78178079,6.924544362,0.450365591,0,1.17306434,0,0,0.469770263,0,11.33543665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922076.395,93199.01,90.82032229,9.179677705,3.45,2.93,0.52,47.5,50,45,83,8,25.61111111,126,75,3,8.709718213,11.33543665
528,31.75,33,30,1.192423651,83.25580134,11.92945886,1.030780679,0,0,0,0,2.591535468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434855.425,581918.476,42.76815372,57.23184628,3.48,2.96,0.52,47.5,48,47,65,10,25.09638554,83,55,0,16.74419866,0
525,29.77272727,34,25,0.066634924,93.09380377,3.396351783,0.239564312,0,0.754157995,0.067563091,0,2.262374212,0,0.119549913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574051.92,496627.919,53.61564672,46.38435328,3.46,2.88,0.58,50.5,53,48,50,7,17.2962963,54,43,0,5.964925231,0.187113003
116,30.85074627,37,24,0.397195178,90.21031742,0.382394336,0.618432367,0,3.875540196,0.124918152,0.702890292,3.232680539,0,0,0,0,0,0.455631518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343912.237,723065.467,32.23237334,67.76762666,3.48,2.88,0.6,55,57,53,12,4,8.392857143,56,8,0,5.086333937,0.124918152
89,28.20833333,33,22,1.352339853,85.81204778,1.05710915,0.428144507,0,2.702056613,0.598127705,7.024202748,0.681194811,0.344776834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003481.251,37606.674,96.38775236,3.61224764,3.5,2.93,0.57,57,58,56,14,3,10.1,40,11,3,3.863565155,0.598127705
82,28.48550725,35,23,0.10079796,79.8053296,0.752395458,0,0,2.832755644,0.296044882,15.41112038,0.513275114,0.117259114,0,0,0,0,0,0,0,0,0,0,0,0,0.171021843,0,0,0,0,0,0,521556.305,0,100,0,3.53,2.93,0.6,56.5,58,55,25,1,10.78787879,66,24,2,1.483727646,0.296044882
85,27.80555556,34,23,0.597126137,84.13654342,1.870848828,0,0,0.293683653,0.326553966,12.28178064,0.493463358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60294.113,181974.629,24.88728529,75.11271471,3.49,2.86,0.63,52.5,53,52,50,3,15.14705882,68,47,2,2.961438324,0.326553966
83,28.77884615,35,23,0,83.37047191,0,0,0,2.666178129,0.017297515,13.57778596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368266483,0,0,0,0,278322.328,0,100,0,3.54,3.03,0.51,55,56,54,25,3,12.58,50,22,2,0,0.385563998
84,28,35,23,0,84.49612671,0.291264066,0,0,0.174788323,0,13.85353635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.184284554,0,0,0,0,3736.734,0,100,0,3.54,3,0.54,53.5,54,53,10,3,5.68,25,7,2,0.291264066,1.184284554
560,32.80769231,36,30,1.906147312,85.91343619,6.123335206,0.594818592,0,0.160699286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.301563418,0,0,0,0,0,0,808092.252,178956.318,81.86955298,18.13044702,3.34,2.78,0.56,51,52,50,36,9,15.48275862,87,27,1,8.62430111,0
568,32.84210526,35,30,0.319951579,92.53867347,4.253586484,0.154449973,0,0.17020037,0.006992033,0,0.154737227,0.029463117,0,0,0,0,0.078257989,0,0,0,0,0,0,0,0,0,2.293687754,0,0,0,0,795934.209,276774.16,74.19856431,25.80143569,3.22,2.83,0.39,49.5,51,48,103,13,50.09701493,134,90,1,4.990446369,2.300679787
554,32.65,36,30,0.360128296,79.64134825,4.104694209,15.58543759,0,0,0,0,0.308391652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57690.559,1015009.167,5.37807157,94.62192843,3.26,2.84,0.42,50.5,52,49,107,25,55.36090226,133,82,0,20.35865175,0
556,34.54054054,38,31,0.516276456,75.8857465,2.827472014,15.12219663,0,0.91262962,0.052906033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.682772747,0,0,0,0,0,0,177836.786,938037.644,15.93698908,84.06301092,3.29,2.79,0.5,51,52,50,49,12,25.66086957,115,37,0,18.4659451,0.052906033
561,30.33333333,36,25,0.624221156,86.90129016,4.260958794,0.195778199,0,0.26618314,0.061595552,0.055803529,2.271647357,0,0,0,0,0,0,0,0,0,0,0,0,0,5.362522108,0,0,0,0,0,0,834935.258,64745.654,92.80348698,7.196513023,3.41,2.81,0.6,51.5,52,51,66,3,23.54054054,111,63,1,7.352605506,0.061595552
216,28.97761194,35,24,0.368773638,85.68104498,4.57280512,0.87531055,0,0.06207956,0.145236046,3.818391841,1.30541863,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20294179,0,1.967997844,0,0,0,0,772141.898,167611.887,82.16427647,17.83572353,3.19,2.75,0.44,49.5,51,48,97,4,38.07407407,108,93,1,7.122307938,2.11323389
333,28.22727273,34,24,0,89.18979897,2.384646074,0.12417251,0,1.094828793,0.473849369,6.487943199,0.173281059,0.071480024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225819.672,35930.647,86.27293096,13.72706904,3.18,2.65,0.53,55.5,59,52,24,2,11.37209302,43,22,2,2.753579667,0.473849369
337,29.2919708,35,24,0.193510084,86.06157967,2.85859812,0.27962687,0,0.643554641,0.611670901,8.891259671,0,0.460200041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732355.169,0,100,0,3.15,2.62,0.53,55.5,58,53,18,3,11.08163265,49,15,1,3.791935115,0.611670901
217,28.51162791,34,24,0,87.3576515,0.186536669,0,0,0.100302425,1.170339689,8.860202423,1.098486337,0,0,0,0,0,0,0,0,0,0,0,0,0,1.226480952,0,0,0,0,0,0,67459.879,40107.675,62.71396577,37.28603423,3.18,2.72,0.46,51,52,50,24,4,14.78378378,37,20,2,1.285023006,1.170339689
218,28.10344828,34,24,0,85.17202612,0,0,0,0.734166791,1.898614897,11.03849715,1.156695047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159711.925,126135.881,55.87306309,44.12693691,3.18,2.72,0.46,54,56,52,24,4,14.35185185,54,20,2,1.156695047,1.898614897
238,31.60606061,36,27,0.215039483,89.96853218,3.967351055,2.973771351,0,0.10695892,0.011539417,0,0.921168996,0.060504798,0,0,0,0,0,0.236040671,0,0,0,0,0,0,1.539093133,0,0,0,0,0,0,727526.102,330421.027,68.76771835,31.23228165,3.14,2.62,0.52,54,55,53,20,4,14.57894737,38,16,1,8.137835683,0.011539417
240,28.64327485,34,23,0.355973436,85.79418858,2.648894589,0.120617095,0,1.050613505,0.195908903,7.008747383,1.269659773,0,0,0,0,0,0.08771417,0,0,0,0,0,0,0,1.46768257,0,0,0,0,0,0,557600.635,84016.958,86.90544665,13.09455335,3.12,2.6,0.52,54.5,55,54,32,6,19.11111111,63,26,2,4.482859061,0.195908903
239,34.11538462,38,31,0.068417038,89.79556786,4.779621245,2.39654977,0,0.966852195,0,0,0.221270783,0,0,0,0,0,0,0.235586883,0,0,0,0,0,0,1.53613423,0,0,0,0,0,0,434573.48,636218.176,40.58431699,59.41568301,3.14,2.62,0.52,54,54,54,31,16,21.67605634,71,15,0,7.465858836,0
243,32.5,35,29,0.322021124,90.21450857,2.750622812,0.260719567,0.218277214,0.581273364,0.655501265,4.475415149,0.521660936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011049.518,0,100,0,3.05,2.54,0.51,57.5,59,56,20,10,15.97058824,34,10,3,3.85502444,0.873778479
306,31.86666667,34,29,0.852721708,94.39364323,4.375773633,0,0.102273489,0,0,0,0.27558794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775970.432,239345.144,76.42652692,23.57347308,2.96,2.51,0.45,60,62,58,31,14,19.61363636,44,17,1,5.504083281,0.102273489
241,27.58762887,33,23,0,89.56981411,0,0.212580035,0,0.577119446,0.303483881,8.016733411,1.320269116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32766.209,0,100,0,3.11,2.62,0.49,55,56,54,19,6,12.34146341,41,13,2,1.53284915,0.303483881
300,32,34,30,6.162755017,75.5811302,16.63561766,0.363994873,0,0,0,0,1.256502246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520805.746,494509.831,51.29496265,48.70503735,2.86,2.51,0.35,61.5,63,60,32,17,23.48275862,58,15,0,24.4188698,0
522,32.875,35,31,3.307588077,83.85567836,12.05640836,0.625769177,0,0,0,0,0.154556023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611278.785,507131.948,54.6560192,45.3439808,3.45,2.92,0.53,45.5,47,44,35,8,17.88172043,93,27,0,16.14432164,0
