Politic_tags,number,overlap_num,overlap_word
옥시,1,0,[]
영장실질심사,1,0,[]
가습기살균제,1,0,[]
박종국,1,0,[]
11월28일(화),1,0,[]
11월27일(월),1,0,[]
한현민,1,0,[]
사기,1,4,"['귀순병사기생충', '북한병사기생충', '농협사기사건', '촛불사기']"
국민저항운동,1,0,[]
롱패딩,1,0,[]
이집트테러,1,0,[]
패딩,1,1,['롱패딩']
테러,1,8,"['폭탄테러', '탄저테러', '이집트테러', '인격테러', '테러지원국', '북한테러국지정', '테러지원', '생물테러']"
이집트,1,1,['이집트테러']
블랙프라이데이,1,0,[]
거짓과진실,1,1,['우종창의거짓과진실']
편지,1,0,[]
삼성동코엑스,1,0,[]
창업,1,1,['청년창업']
벤처,1,2,"['중소벤처기업부', '중소벤처기업부홍종학']"
귀순병사분석,1,0,[]
기금,1,1,['진흥기금']
사과,1,1,['위안부일본사과']
폐렴,1,0,[]
귀순병사가족,1,0,[]
귀순병사상태,1,0,[]
귀순병사개성,1,0,[]
귀순병사헌병,1,0,[]
오청성근황,1,0,[]
귀순병사운전병,1,0,[]
치료비,1,0,[]
귀순병사탈출,1,0,[]
강남구청,1,2,"['강남구청장신연희', '강남구청장']"
김정은트럼프,1,0,[]
반기웅,1,0,[]
정태근,1,0,[]
12월4일(월),1,0,[]
최영일,1,0,[]
전복,1,1,['낚시배전복']
양말,1,0,[]
권역외상센터,1,0,[]
b-1,1,0,[]
교통사고,1,0,[]
우파,1,4,"['우파방송', '젊은우파', '조갑제조갑제닷컴조갑제tv월간조선조선일보보수우파애국진보헌법국군대한민국애국보수박정희박근혜이승만', '보수우파방송']"
무결성원칙,1,0,[]
kimpa2014,1,0,[]
수사소홀,1,0,[]
변희재손석희의저주,1,0,[]
변희재손석희,1,2,"['#변희재손석희', '변희재손석희의저주']"
손석희평창동집,1,0,[]
사고수습,1,0,[]
선박사고,1,0,[]
사드경제보복,1,0,[]
행안부,1,0,[]
국가배상,1,0,[]
사고대책,1,0,[]
여객선,1,0,[]
국가안보보좌관,1,0,[]
맥매스터,1,0,[]
청와대대변인,1,0,[]
jsa귀순북한군총격부상,1,0,[]
f-16,1,0,[]
공중급유기,1,0,[]
중소벤처기업부홍종학,1,0,[]
노벨평화상,1,0,[]
미국북폭명분잡았다,1,0,[]
최낙타,1,0,[]
정발위,1,0,[]
서울중앙지법,1,0,[]
전면전,1,0,[]
사망선고,1,0,[]
선포,1,0,[]
30일,1,1,['11월30일(목)']
로맨스,1,0,[]
윤상직,1,1,['윤상직의원']
애타는,1,0,[]
태블릿pc의혹,1,0,[]
박근혜대통령국선변호인,1,0,[]
양정례,1,0,[]
태블릿pc국과수,1,1,['태블릿pc국과수감정결과']
강철구변호사,1,0,[]
국선변호인단,1,0,[]
청년창업,1,0,[]
북한김정은선넘어,1,0,[]
태블릿pc감정보고서,1,0,[]
f-15,1,0,[]
인민위원회내란죄,1,0,[]
비질런트에이스,1,0,[]
보수적폐,1,0,[]
기획수사,1,0,[]
김수남,1,0,[]
중국몽,1,0,[]
위원회,1,6,"['윤리위원회', '특별조사위원회', '통일부정책혁신위원회의발표', '인민위원회', '인민위원회내란죄', '양심수석방추진위원회']"
적화공작,1,0,[]
한미일,1,0,[]
md,1,1,['mdl']
국과수감정보고서,1,0,[]
내란죄고발,1,0,[]
사랑과정의,1,0,[]
nanananaknc,1,0,[]
입원한,1,0,[]
태블릿pc진상조사,1,0,[]
정우택원내대표,1,0,[]
최순실재판,1,0,[]
자유한국당태블릿pc조작진상조사태스크포스,1,0,[]
인격테러,1,0,[]
정전협정,1,0,[]
빅브라더,1,0,[]
rabilamichhane,1,6,"['rabilamichhanesidhakurajanatasanga', 'rabilamichhanejantasangasidhakura', 'rabilamichhanesidhakura', 'rabilamichhanejanatasangasidhakura', 'rabilamichhaneindubai', 'rabilamichhanejotishojhrajlohani']"
3인방,1,2,"['문고리3인방특수활동비', '문고리3인방']"
벙커커피,1,0,[]
powernews,1,0,[]
newsvillage,1,0,[]
sidhakurajanatasangafullepisode144,1,0,[]
sidhakuraep144,1,0,[]
sidhakurajanatasangaepisode144,1,0,[]
jillanews,1,0,[]
sunsaricursurudhyog,1,0,[]
이명박박근혜국정원,1,0,[]
문재인대통령베트남,1,0,[]
문재인베트남,1,0,[]
미국대통령,1,0,[]
한림대,1,0,[]
관리,1,1,['질병관리본부']
뉴스8,1,0,[]
일송학원,1,0,[]
간호사,1,0,[]
이명박사저,1,0,[]
문고리,1,2,"['문고리3인방특수활동비', '문고리3인방']"
성심병원,1,1,['성심병원갑질논란']
이명박근혜,1,1,['이명박근혜심판범국민행동본부']
김주혁블박,1,1,['김주혁블박영상']
김주혁심근경색,1,0,[]
김주혁블랙박스영상,1,0,[]
김주혁사망이유,1,0,[]
김주혁블랙박스,1,1,['김주혁블랙박스영상']
김주혁벤츠,1,1,['김주혁벤츠블랙박스']
김주혁사고당시블랙박스,1,0,[]
이명박포토라인,1,0,[]
이재화변호사,1,0,[]
정봉주감옥,1,0,[]
박근혜감옥생활,1,0,[]
안봉근,1,0,[]
김관진고백,1,0,[]
김관진진술,1,0,[]
이명박집,1,0,[]
문고리3인방,1,1,['문고리3인방특수활동비']
mb국정원,1,0,[]
정봉주구속,1,0,[]
내부문건,1,0,[]
선정적,1,0,[]
김주혁사고이유,1,0,[]
leemyung-bak,1,0,[]
죽음,1,1,['죽음의서사시']
죽음의서사시,1,0,[]
김정민의국제관계,1,0,[]
방위산업,1,0,[]
출국,1,4,"['이명박출국금지', '이명박출국현장', '이명박출국', '추미애출국']"
koreapresident,1,0,[]
parkgeun-hye,1,0,[]
nis,1,0,[]
spyagency,1,0,[]
이명박수사,1,0,[]
뉴스룸전체다시보기,1,0,[]
주말뉴스룸,1,0,[]
꿀렁꿀렁,1,0,[]
정규재티브이,1,0,[]
박정희세미나,1,0,[]
박정희100주년,1,0,[]
박정희대통령기념재단,1,0,[]
부상,1,1,['jsa귀순북한군총격부상']
방산,1,0,[]
이명박전대통령,1,0,[]
mbn,1,0,[]
에크하르트트톨레,1,0,[]
춤강요,1,0,[]
참가율,1,0,[]
트럼프한국일본,1,0,[]
조코위,1,1,['조코위노노']
조코위노노,1,0,[]
롯데마트,1,1,['중국롯데마트']
이강영책읽기,1,0,[]
aodiobook,1,0,[]
명상,1,0,[]
mb구속,1,0,[]
네빌고다드,1,0,[]
철학,1,0,[]
중국롯데마트,1,0,[]
인문학,1,0,[]
오디오북,1,0,[]
김정숙여사옷,1,0,[]
방명록,1,0,[]
mb수사,1,0,[]
김주혁사망원인,1,0,[]
블랙박스영상,1,1,['김주혁블랙박스영상']
bts,1,0,[]
5분,1,1,"[""유엔사'긴박했던5분'공개""]"
한국인85명,1,1,['한국인85명한국송환']
북한선박20척,1,0,[]
한국인85명한국송환,1,0,[]
삼성세탁기lg세탁기관세,1,0,[]
미국입국거부,1,0,[]
북한군인귀순,1,0,[]
테러지원국,1,0,[]
귀순병cctv영상보니,1,0,[]
보니,1,3,"['알고보니', '탄흔보니', '귀순병cctv영상보니']"
jsa귀순병사,1,0,[]
공개,1,7,"['뉴스공장공개방송', 'cctv공개', '미공개', '전국구공개방송', '특별공개방송', '광명동굴공개방송', ""유엔사'긴박했던5분'공개""]"
유엔사'긴박했던5분'공개,1,0,[]
영상,1,21,"['김영상', '동영상', '뉴스룸풀영상', '뉴스풀영상', '동영상뉴스', '포항지진영상', '포항지진영상자료', '포항영상', '지진영상', '북한군귀순영상', 'jsa영상', '지진피해영상', 'cctv영상', '폭행영상', '일침영상', '이슈영상', '유엔사cctv영상', '김주혁블랙박스영상', '블랙박스영상', '귀순병cctv영상보니', '김주혁블박영상']"
도올,1,0,[]
국가수사본부,1,0,[]
현장생중계,1,0,[]
프로그램,1,1,['뉴스프로그램']
말춤,1,0,[]
북한테러국지정,1,0,[]
김완기자,1,0,[]
사정,1,3,"['사정권', '한일군사정보보호협정', '사정광풍']"
낙엽,1,0,[]
구글,1,0,[]
조현아,1,0,[]
23일,1,0,[]
진흥기금,1,0,[]
강원도,1,0,[]
산업전기,1,0,[]
거짓,1,6,"['거짓말', '우종창의거짓과진실', '거짓의산', '손석희거짓말', '안철수거짓말', '거짓과진실']"
귀순시각,1,0,[]
대대장,1,3,"['귀순대대장', '북한병사대대장', 'jsa대대장']"
최경환소환,1,0,[]
한국차,1,0,[]
자유한국당초상집,1,0,[]
최경환할복,1,0,[]
자유한국당최경환,1,0,[]
최경환자유한국당,1,0,[]
최경환구속,1,0,[]
최경환구정원,1,0,[]
최경환뇌물,1,0,[]
동남아,1,1,['문재인동남아순방']
노회찬김어준,1,0,[]
김주혁벤츠블랙박스,1,0,[]
공수표,1,0,[]
규명,1,0,[]
mbc사장,1,0,[]
김장겸해임,1,0,[]
채택,1,0,[]
이재석기자,1,0,[]
14일,1,0,[]
위임,1,0,[]
뉴스를쪼다,1,0,[]
문재인동남아순방,1,0,[]
이명박가훈,1,0,[]
귀감,1,0,[]
외신반응,1,0,[]
양심고백,1,0,[]
김주혁사망,1,2,"['김주혁사망이유', '김주혁사망원인']"
김주혁사인,1,0,[]
김주혁블박영상,1,0,[]
김주혁이유영,1,0,[]
벤츠블랙박스,1,1,['김주혁벤츠블랙박스']
정직,1,0,[]
디톡스,1,0,[]
노회찬홍준표,1,0,[]
sidhakurajanatasangaep145,1,0,[]
17일,1,0,[]
교전수칙,1,1,['문재인교전수칙']
방송법,1,0,[]
고대사,1,0,[]
박진오,1,0,[]
변창훈,1,0,[]
여명숙,1,0,[]
sidhakurajanatasangalatest,1,3,"['sidhakurajanatasangalatestepisodetoday', 'sidhakurajanatasangalatestepisode', 'sidhakurajanatasangalatestepeisode']"
shrammantralayeleghus,1,0,[]
기사재배치,1,0,[]
10lakhghus,1,0,[]
sidhakurajanatasangafullepisode145,1,0,[]
protituteatjhapa,1,0,[]
뉴스닥,1,0,[]
하한가,1,0,[]
상한가,1,0,[]
군사경계선,1,0,[]
포렌식보고서,1,1,['국립과학수사연구원포렌식보고서']
편파수사,1,0,[]
시장경제,1,0,[]
근로,1,1,['근로환경']
북폭준비,1,0,[]
준비완료,1,0,[]
예방전쟁,1,0,[]
선박전문가,1,0,[]
작전,1,4,"['참수작전', '작전변경', '미투작전', '이송작전']"
조기경보기,1,0,[]
핵미사일,1,0,[]
침몰,1,0,[]
홋가이도,1,0,[]
잘가라,1,0,[]
함공모함,1,0,[]
전략무기,1,0,[]
놀라운,1,0,[]
미스테리,1,0,[]
신기한,1,0,[]
story,1,0,[]
funews,1,0,[]
재밌는,1,0,[]
페이스북,1,3,"['김종대페이스북', '페이스북라이브', '청와대페이스북라이브']"
최후의날,1,1,['지구최후의날']
훗가이도,1,0,[]
국방장관,1,1,['매티스국방장관']
김종현,1,0,[]
왕세제,1,0,[]
아랍에미리트왕자,1,0,[]
자금세탁,1,0,[]
전용기,1,0,[]
돈세탁,1,0,[]
테러지원,1,1,['테러지원국']
uae왕자,1,0,[]
격분,1,0,[]
nct,1,0,[]
친붕,1,0,[]
보아,1,0,[]
공격명령,1,0,[]
손상윤회장,1,0,[]
불꽃놀이,1,0,[]
비상대피훈련,1,0,[]
죄뢰폭탄차,1,0,[]
전략폭격기,1,0,[]
명령,1,1,['공격명령']
위장평화,1,0,[]
위장탈북자,1,0,[]
이슬람,1,1,['이슬람교']
#문재인#대통령#국빈만찬#중국#시진핑#중국방문#김정숙,1,0,[]
으악,1,0,[]
김필규,1,0,[]
이지은,1,0,[]
12월16일뉴스,1,2,"['2017년12월16일뉴스룸다시보기', '12월16일뉴스룸다시보기']"
토요일뉴스룸다시보기,1,0,[]
2017년12월16일뉴스룸다시보기,1,0,[]
12월16일뉴스룸다시보기,1,1,['2017년12월16일뉴스룸다시보기']
news7,1,0,[]
#송혜교#추자현#우효광#김연경,1,0,[]
시대착오,1,0,[]
#국빈만찬메뉴,1,0,[]
#여사#문재인대통령#문재인시진핑#,1,0,[]
고함,1,0,[]
경호원기자,1,1,['중국경호원기자폭행']
경호원폭행,1,1,['중국경호원폭행']
문재인기자,1,0,[]
폭행기자,1,1,['문재인폭행기자']
중국기자,1,0,[]
동묘,1,0,[]
문재인북경대연설,1,0,[]
진중권,1,0,[]
문성근,1,0,[]
황석영,1,0,[]
인청항,1,0,[]
고토회복,1,0,[]
육해공군,1,0,[]
함세웅,1,0,[]
이해찬,1,0,[]
문정현,1,0,[]
지구최후의날,1,0,[]
부관참시,1,0,[]
관우,1,0,[]
속초항,1,0,[]
반공,1,0,[]
인명진,1,0,[]
핵전쟁,1,0,[]
정의구현사제단,1,0,[]
전교조,1,0,[]
헥잠수함,1,0,[]
문재인연설,1,0,[]
퍼주기,1,1,['대북퍼주기']
스파이,1,0,[]
권순호,1,0,[]
7시뉴스,1,0,[]
천안,1,0,[]
제천스포츠센터화제유가족,1,0,[]
청와대청원게시판,1,0,[]
제천스포츠센터화제,1,1,['제천스포츠센터화제유가족']
제천화제현장cctv,1,0,[]
청와대게시판,1,0,[]
문재인제천화재현장,1,0,[]
두바이86층화제,1,0,[]
제천사우나,1,0,[]
항바이러스,1,0,[]
소방당국늑장대응,1,0,[]
제천화재사고,1,0,[]
목표,1,0,[]
김빛이라기자,1,0,[]
달성,1,0,[]
찌라시,1,0,[]
탈출,1,1,['귀순병사탈출']
안종범,1,1,['안종범수첩']
질병관리본부,1,0,[]
청와대경호실,1,0,[]
유튜브,1,2,"['정치유튜브', '박대통령조원진서울역태극기집회문화무죄이완구홍준표대한애국당정치자한당더불어민주유튜브박정희검찰법원']"
쇼정치,1,0,[]
늇,1,0,[]
눈물의성탄절,1,0,[]
겨우,1,0,[]
화재에,1,0,[]
것이냐,1,0,[]
일이,1,0,[]
울먹이는,1,0,[]
재천화재,1,0,[]
재천유가족,1,0,[]
식품의약품안전처,1,0,[]
감성정치,1,0,[]
안진걸,1,0,[]
정계개편,1,0,[]
vip,1,0,[]
임상실험,1,0,[]
생물학무기,1,0,[]
생물테러,1,0,[]
식약처,1,0,[]
악필,1,0,[]
뇌물수수,1,0,[]
금융,1,1,['금융전쟁']
암종석uae,1,0,[]
임종석어머니,1,0,[]
임종석비서질장,1,0,[]
임종석김정숙,1,0,[]
이석기석방,1,0,[]
민노총민주당,1,1,['민노총민주당사']
임종석휴가,1,0,[]
임종석바레인,1,0,[]
한상균,1,0,[]
민노총기습점거,1,0,[]
도청,1,0,[]
민노총민주당사,1,0,[]
양심수석방추진위원회,1,0,[]
직썰,1,0,[]
선거연대,1,0,[]
승부수,1,0,[]
원전호구,1,0,[]
리베이트,1,0,[]
헤즈볼라,1,0,[]
댓글수사tf,1,0,[]
부역,1,1,['부역자']
아리송,1,0,[]
장병,1,0,[]
업무수첩,1,0,[]
조응천,1,0,[]
종현발인식,1,0,[]
jonghyunsuicidenote,1,0,[]
jonghyunsuicide,1,1,['jonghyunsuicidenote']
jonghyun,1,2,"['jonghyunsuicidenote', 'jonghyunsuicide']"
shineedies,1,0,[]
해명,1,0,[]
서운해,1,0,[]
특권의식,1,0,[]
gp,1,0,[]
합동조사팀,1,0,[]
파트너십,1,0,[]
법사위,1,0,[]
그린벨트,1,0,[]
여론,1,7,"['여론조사', '박근혜대통령보수대구태극기집회대한애국당조원진자한당홍준표문재인국민의당민심국회대한민국여론친박', '새해여론조사', '지방선거여론조사', '리얼미터여론조사', '대한언론인회여론조사', '갤럽여론조사']"
국내언론보도,1,0,[]
분노,1,0,[]
문재인폭행기자,1,0,[]
유감,1,0,[]
하인호,1,0,[]
홍석현,1,0,[]
8일,1,3,"['28일', '11월28일(화)', '12월8일(금)']"
김일성주의자,1,0,[]
민중혁명,1,0,[]
前경기지사,1,0,[]
촛불혁명,1,0,[]
작은불씨,1,0,[]
7일,1,3,"['27일', '11월27일(월)', '17일']"
jtbc태블릿,1,2,"['jtbc태블릿pc', '#손석희jtbc태블릿pc조작']"
홍정도,1,0,[]
최승호pd,1,0,[]
손석희는항복하라,1,0,[]
민간,1,0,[]
해경해양수산부,1,0,[]
세종상황실,1,0,[]
rabilamichhanejanatasangasidhakura,1,0,[]
sidhakurajanatasanga154,1,0,[]
rabilamichhaneindubai,1,0,[]
sidhakurajanatasangalatestepeisode,1,0,[]
정호영,1,0,[]
12월8일(금),1,0,[]
uaeembassay,1,0,[]
박지원달걀,1,0,[]
니키헤일리,1,0,[]
rabilamichhanejotishojhrajlohani,1,0,[]
sidhakurajantasangaep156,1,0,[]
mayadiprahari,1,0,[]
sidhakurajanatasangalateshepisode,1,0,[]
ojhrajlohani,1,1,['rabilamichhanejotishojhrajlohani']
특별한만남,1,0,[]
김승진,1,0,[]
박지원계란,1,0,[]
서정민,1,0,[]
간신배,1,0,[]
11일,1,0,[]
민낯,1,0,[]
출세가도,1,0,[]
공범자들,1,0,[]
없으면,1,0,[]
책임질,1,0,[]
언급,1,0,[]
sidhakurajanatasanga!!episode154,1,0,[]
indonesialawyersclub,1,1,['indonesialawyersclubtvone']
모래시계검사,1,0,[]
교육과정,1,0,[]
청와대라이브,1,0,[]
페이스북라이브,1,1,['청와대페이스북라이브']
과학계블랙리스트,1,0,[]
마이스터,1,0,[]
청소년,1,0,[]
전화연결,1,0,[]
학습,1,0,[]
현장실습,1,0,[]
인권침해,1,1,['박근혜대통령새마을박정희미국캐나다문재인변희재서석구조원진대한애국당국회탄핵무효인권침해']
11시50분청와대,1,1,['11시50분청와대입니다']
교육청,1,0,[]
부장판사,1,0,[]
특성화고,1,0,[]
취업률,1,0,[]
노동인권,1,0,[]
공범,1,1,['공범자들']
조기취업,1,0,[]
심사,1,3,"['구속적부심사', '영장심사', '영장실질심사']"
11시50분청와대입니다,1,0,[]
고민정부대변인,1,0,[]
indonesialawyersclubtvone,1,0,[]
전남고,1,0,[]
tvonenews,1,0,[]
karniilyas,1,0,[]
ilc,1,1,['ilctvone']
ilctvone,1,0,[]
tvone,1,3,"['indonesialawyersclubtvone', 'tvonenews', 'ilctvone']"
debat,1,0,[]
dialog,1,0,[]
전남,1,2,"['전남영암', '전남고']"
무안공항,1,0,[]
고민정청와대,1,0,[]
국제공항,1,0,[]
경기장,1,0,[]
포뮬러,1,0,[]
영광,1,0,[]
여수,1,0,[]
해양,1,3,"['해양경찰', '해양수산부', '해경해양수산부']"
엑스포,1,0,[]
청와대페이스북라이브,1,0,[]
나카소네,1,0,[]
재심,1,0,[]
논리생성,1,0,[]
이래도흥저래도흥,1,0,[]
70%이상,1,0,[]
홍익멘토,1,0,[]
사회를만들다,1,0,[]
다빚어놨을때,1,0,[]
천공,1,0,[]
정법시대,1,0,[]
성장기에맞는말,1,0,[]
지식성장,1,0,[]
소셜멘토,1,0,[]
정부조직,1,0,[]
잘못된것,1,0,[]
이로운것,1,0,[]
장점과단점,1,0,[]
정법클럽,1,0,[]
즉문즉설,1,0,[]
총체적인것,1,0,[]
70%까지,1,0,[]
모순,1,0,[]
더좋은것을찾다,1,0,[]
답부재,1,0,[]
가는길,1,0,[]
글로벌리더인성교육,1,0,[]
정법,1,3,"['정법시대', '정법클럽', '정법강의']"
성장기,1,2,"['성장기에맞는말', '대한민국성장기']"
진정선생,1,0,[]
기회주의자,1,0,[]
정법강의,1,0,[]
인성교육,1,1,['글로벌리더인성교육']
진정스승님,1,0,[]
요리조리,1,0,[]
조직사회,1,0,[]
5천년만,1,0,[]
갈리다,1,0,[]
이방원,1,0,[]
힘키우다,1,0,[]
정확한방향성필요,1,0,[]
스승,1,1,['진정스승님']
천부경,1,0,[]
과거박식한사람,1,0,[]
지식,1,1,['지식성장']
최고의경지,1,0,[]
뒤섞이다,1,0,[]
날조,1,0,[]
자백,1,0,[]
유대교,1,0,[]
팔레스타인,1,0,[]
무함마드,1,0,[]
신,1,62,"['신의한수', '신동호', '신년사', '경향신문', '백신', '신광렬', '보신각', '서울신문', '청쓸신잡', '김정은신년사', '신생아', '신임', '배신남매', 'jtbc신년토론', '신혜식', '메이지유신', '신연희', '강남구청장신연희', '문재인신년사', '신혜원', '문재인혁신', '신년토론', '탄저병백신', '아베신조', 'mbc신임사장', '신동진', '신지연', '신경민', '신햬원', '신은미', '공수처신설', '망신외교', '탄신', '신변보호', '통일부정책혁신위원회의발표', '소신', '국가망신', '신관렬', '홍준표신년사', '정미홍신년사', '분신자살', '편의점분신', '신동욱', '분신', '국제신문', '분신화상', '분신사고', '탄저백신', '백신의', '신좌파', '투신', '아사히신문', '한겨레신문사', '수원광교신도시화제', '떡실신', '신년식', 'dj정신', '2018jtbc신년토론회', '신년토론회', '외신반응', '신기한', '간신배']"
