Game_tags,number,overlap_num,overlap_word
김선영,2,0,[]
김초희,2,0,[]
11엔드,2,0,[]
질러팅,2,0,[]
비디오,1,3,"['뮤직비디오', '비디오게임', '비디오워키토키']"
공항검문,1,0,[]
e녀옷입히기,1,0,[]
투시,1,0,[]
도로시유튜브,1,0,[]
도로시더빙,1,0,[]
게임게임즈,1,0,[]
도로시슈게임,1,0,[]
밥게임,1,0,[]
도로시좀비고,1,0,[]
친구네집탈출하기,1,0,[]
귀여운,1,3,"['귀여운고양이', '귀여운동물영상', '귀여운아기']"
화장실밥,1,2,"['공중화장실밥', '화장실밥만들기']"
옥수수,1,0,[]
옷입히기,1,1,['e녀옷입히기']
도로시플래시,1,1,['도로시플래시게임']
아빠출장,1,0,[]
100만아튜버,1,0,[]
단편,1,0,[]
명장면,1,2,"['원피스명장면', '명탐정코난명장면']"
도로시밥,1,0,[]
이별,1,2,"['가족상황극이별', '상황극이별']"
development,1,0,[]
노래,1,3,"['도티노래', '노래도티', '노래방']"
상남자,1,0,[]
만득이,1,0,[]
무한도전,1,0,[]
원펀맨,1,0,[]
도로시프리티걸,1,0,[]
마인크신과함께,1,0,[]
엄마를피해,1,0,[]
dorothygames,1,0,[]
concoursex-ray,1,0,[]
gta5,1,0,[]
풀빌라,1,0,[]
공항검색대,1,0,[]
검문대,1,0,[]
차은우드라마,1,0,[]
아스트로,1,0,[]
oksusu,1,0,[]
환생,1,1,['잉여맨환생']
wiiu,1,0,[]
videogameawards,1,0,[]
gameplay,1,2,"['gameplaylol', 'clashofclansgameplay']"
videogameindustry,1,0,[]
action,1,0,[]
skills,1,0,[]
awardshow,1,0,[]
저승함께,1,0,[]
astro,1,0,[]
요루루죽다,1,0,[]
tga,1,3,"['riotgames', 'bestgamedirection', 'dunkshotgame']"
bestartdirection,1,0,[]
김향기,1,0,[]
박솔로몬,1,0,[]
김환희,1,0,[]
마크패러디,1,0,[]
잉여맨환생,1,0,[]
차은우,1,1,['차은우드라마']
사자,1,4,"['저승사자신과함께', '저승사자', '잉여맨저승사자', '저승사자님']"
mt,1,2,"['gamtube', 'sktelecomt1']"
flashgame,1,0,[]
도로시tv,1,0,[]
엠티,1,0,[]
저승사자신과함께,1,0,[]
120만원,1,0,[]
쏜다,1,0,[]
저승사자,1,3,"['저승사자신과함께', '잉여맨저승사자', '저승사자님']"
저승,1,5,"['저승함께', '저승사자신과함께', '저승사자', '잉여맨저승사자', '저승사자님']"
복수노트,1,0,[]
신과함께패러디마인크래프트,1,0,[]
마인크래프트신과함께,1,0,[]
요루루신과함께,1,0,[]
잉여맨저승사자,1,0,[]
도로시e녀게임,1,0,[]
백층탈출,1,0,[]
엄마100층탈출,1,0,[]
도로시게임즈,1,0,[]
kids,1,0,[]
밥짓는e녀,1,0,[]
슈게임,1,1,['도로시슈게임']
선글라스,1,0,[]
장난감카메라,1,0,[]
카메라어플,1,0,[]
틸트,1,1,['틸트쉬프트']
숨은강자들,1,0,[]
로로,1,0,[]
채채,1,0,[]
겔라,1,2,"['윤겔라', '니얼굴윤겔라']"
더로라,1,0,[]
임요환,1,0,[]
라이브,1,4,"['라이브방송', '도티드라이브', '더로얄라이브', '샤이니종현인스타라이브']"
레트로게임기,1,0,[]
스틱게임,1,0,[]
레트로게임,1,1,['레트로게임기']
碧?航?,1,0,[]
アズ?ルレ?ン,1,0,[]
x.d.global,1,0,[]
벽람,1,1,['벽람항로']
벽람항로,1,0,[]
개인정보,1,1,['개인정보유출']
유출,1,1,['개인정보유출']
멜론,1,0,[]
카메라앱,1,0,[]
틸트쉬프트,1,0,[]
카메라효과앱,1,0,[]
인지테스트,1,0,[]
마인크래프트함께패러디,1,0,[]
잉여맨요루루,1,0,[]
joycon,1,0,[]
신과함께요루루,1,0,[]
인지,1,1,['인지테스트']
다른그림찾기,1,0,[]
procontroller,1,0,[]
다른,1,2,"['색이다른포켓몬', '다른그림찾기']"
게임포스트,1,0,[]
줄루형,1,0,[]
장난감느낌카메라,1,0,[]
abilities,1,0,[]
bayonetta,1,2,"['bayonetta2', 'bayonetta3']"
rank,1,2,"['blitzcrank', 'rankedseason']"
bossfight,1,0,[]
chernobog,1,0,[]
adventure,1,0,[]
틀린그림찾기,1,0,[]
성냥,1,1,['성냥개비']
가족상황극이별,1,0,[]
중복,1,0,[]
해킹,1,1,['좀비고해킹']
개인정보유출,1,0,[]
공중화장실밥,1,0,[]
도로시게임,1,1,['도로시게임즈']
밥만드는게임,1,0,[]
맛있는밥만들기,1,0,[]
밥짓는게임,1,0,[]
중독성게임,1,0,[]
화장실밥만들기,1,0,[]
도로시,1,13,"['도로시유튜브', '도로시더빙', '도로시슈게임', '도로시좀비고', '도로시플래시', '도로시밥', '도로시프리티걸', '도로시tv', '도로시e녀게임', '도로시게임즈', '도로시게임', 'e녀도로시', '도로시플래시게임']"
100층탈출,1,1,['엄마100층탈출']
e녀,1,5,"['e녀옷입히기', '도로시e녀게임', '밥짓는e녀', 'bje녀', 'e녀도로시']"
칼들고쫓아오는,1,0,[]
playnintendo,1,0,[]
마크신과함꼐,1,0,[]
bestgamedirection,1,0,[]
co-op,1,0,[]
밥만들기,1,2,"['맛있는밥만들기', '화장실밥만들기']"
awards,1,5,"['2017sleepgroundawards', 'videogameawards', 'awardshow', 'thegameawards2017', 'thegameawards']"
gameoftheyear,1,0,[]
공항,1,2,"['공항검문', '공항검색대']"
bje녀,1,0,[]
게임공략,1,0,[]
thegameawards2017,1,0,[]
thegameawards,1,1,['thegameawards2017']
상황극이별,1,1,['가족상황극이별']
교복코스프레,1,0,[]
신과함께영화,1,0,[]
bayonetta2,1,0,[]
잉여맨아빠,1,0,[]
청춘드라마,1,0,[]
고양이귀,1,0,[]
gun,1,1,['gunblade']
fun,1,2,"['funny매드무비', 'funniest']"
bayonetta3,1,0,[]
어려운게임,1,0,[]
프리티걸게임,1,0,[]
gunblade,1,0,[]
e녀도로시,1,0,[]
공중화장실,1,1,['공중화장실밥']
내방탈출,1,0,[]
thewitch,1,0,[]
당신의꽃말,1,0,[]
오락실게임,1,0,[]
밥짓기,1,0,[]
bossbattle,1,0,[]
도로시플래시게임,1,0,[]
김재원지식인,1,0,[]
푸디,1,0,[]
오버워치김재원유튜버,1,0,[]
27인치,1,1,['벤큐27인치']
밍구,1,0,[]
해줘해줘에렌디라,1,0,[]
해줘해줘악녀,1,0,[]
해줘해줘재넌,1,0,[]
해줘해줘,1,10,"['해줘해줘에렌디라', '해줘해줘악녀', '해줘해줘재넌', '해줘해줘애교', '해줘해줘똘킹', '해줘해줘견자희', '목츄리해줘해줘', '해줘해줘목츄리', '해줘해줘탬탬', '해줘해줘19금']"
해줘요,1,0,[]
그것도,1,1,['그것도안돼?']
해줘해줘애교,1,0,[]
그것도안돼?,1,0,[]
해줘해줘똘킹,1,0,[]
그럼뽀뽀해줘,1,0,[]
안돼?,1,1,['그것도안돼?']
쓰다듬어줘,1,0,[]
해줘해줘견자희,1,0,[]
스마트컴,1,0,[]
k70,1,0,[]
로지텍,1,0,[]
g903,1,0,[]
수냉쿨러,1,0,[]
gtx1080ti,1,0,[]
삼성ssd,1,0,[]
슈퍼컴퓨터,1,0,[]
benq,1,0,[]
해줘!해줘!,1,0,[]
있지,1,0,[]
짱구성대모사,1,0,[]
?見周子,1,0,[]
오지엔,1,0,[]
vrfps,1,0,[]
小早川紗枝,1,0,[]
spotvgames,1,0,[]
振袖,1,0,[]
특공행정병,1,0,[]
clipof릴카-애긔겅츄~,1,0,[]
worldofwarships,1,0,[]
abstemiousrichokapiwow,1,0,[]
월드오브워쉽,1,0,[]
목츄리해줘해줘,1,0,[]
해줘해줘목츄리,1,0,[]
짱구성우,1,0,[]
해줘해줘탬탬,1,0,[]
목츄리애교,1,0,[]
그럼안아줘,1,0,[]
짱구목소리,1,0,[]
목츄리병맛더빙,1,0,[]
해줘해달라고,1,0,[]
해줘라,1,0,[]
케츄,1,0,[]
해줘해줘19금,1,0,[]
마이,1,12,"['마이콜페미', '마이콜', '액시스마이콜', '마이콜페미니스트', '마이콜시위', '마이타릭', '마이콜혜화', '혜화마이콜', '마이크', '셀피마이크', '셀카봉마이크', '마이크셀카']"
커세어,1,0,[]
falloutvr,1,0,[]
벤큐27인치,1,0,[]
메이플스토리,1,1,['메이플스토리2']
메이플스토리2,1,0,[]
불화설,1,0,[]
진실,1,0,[]
오해,1,0,[]
싸움,1,0,[]
남순,1,0,[]
챔피언십결승,1,0,[]
급식왕,1,0,[]
삐삐,1,0,[]
학창시절,1,0,[]
왁굳노가리,1,0,[]
왁굳썰,1,0,[]
무전기,1,2,"['영상무전기', '영상통화무전기']"
fifaol3,1,0,[]
영상무전기,1,0,[]
ea,1,43,"['buzzbean', 'beatcop', 'steam', 'leagueoflegends', 'korean', 'ytffkorea', 'korea', 'pointbreak', 'lunarnewyear', 'happynewyear', 'reality', 'league', 'seasonstart2018', 'season2018', 'seasoneight', 'eatingshow', 'knockoutleague', ""knockingonheaven'sdoor"", 'leaguepatch', 'beautiful', 'seasonstart', 'leaguechanges', 'season8', 'rankedseason', 'newseason', '#lineagem', 'aooni:theanimation', '#lineage', 'reallife', '홍방장의reallife', 'streaming', 'leaguechampionshipseries', 'videogameawards', 'gameoftheyear', 'thegameawards2017', 'thegameawards', 'nuclealrbombgame', 'eagame', 'easports', 'virtualreality', 'nuclearbomb', 'spaceteam', 'koreanbroadcasting']"
영상통화무전기,1,0,[]
clipof릴카-즈기요,1,0,[]
비디오워키토키,1,0,[]
스파이워키토키,1,0,[]
커플장난감,1,0,[]
triangularcooperativepistachiopraiseit,1,0,[]
maplestory2,1,0,[]
메이플2,1,0,[]
메투,1,0,[]
판벌려,1,0,[]
읭읭이,1,0,[]
갱생레바,1,0,[]
신봉선,1,0,[]
김신영,1,0,[]
tdc,1,0,[]
김영희,1,0,[]
송은이,1,0,[]
vivotv,1,0,[]
비보tv,1,0,[]
안영미,1,0,[]
bj정재영,1,0,[]
몽마르뜨아트세트,1,0,[]
토미오카,1,0,[]
마비노기영웅전,1,0,[]
마영전,1,0,[]
롤시즌8,1,0,[]
정재영,1,1,['bj정재영']
몽마르뜨세트,1,0,[]
미술도구,1,1,['미술도구세트']
미술도구세트,1,0,[]
그림그리기세트,1,0,[]
아트세트,1,1,['몽마르뜨아트세트']
htc,1,1,['youtubecopyrightclaim']
데레스테,1,0,[]
출장,1,1,['아빠출장']
nuclealrbombgame,1,0,[]
saekobayakawa,1,0,[]
시오미슈코,1,0,[]
virtual,1,1,['virtualreality']
성숙한막내,1,0,[]
바이브,1,0,[]
폴아웃,1,2,"['폴아웃4', '폴아웃시리즈']"
롤강의,1,0,[]
프리티걸미니드라마,1,0,[]
프리티걸만화,1,1,['프리티걸만화질투']
프리티걸만화질투,1,0,[]
프리티걸,1,5,"['도로시프리티걸', '프리티걸게임', '프리티걸미니드라마', '프리티걸만화', '프리티걸만화질투']"
160만원,1,0,[]
mp3,1,0,[]
노트북,1,0,[]
쿰척,1,0,[]
에몽이형,1,0,[]
rtts,1,0,[]
로드투더쇼,1,0,[]
더쇼17,1,0,[]
바보미,1,0,[]
퍼펙트센스,1,0,[]
vr게임기,1,0,[]
vr카페,1,0,[]
hagoromokomachi,1,0,[]
하고로모코마치,1,0,[]
羽衣小町,1,0,[]
spotv,1,1,['spotvgames']
오버워치김재원100만유튜버,1,0,[]
미래의100만유튜버,1,0,[]
김재원유튜버지식인,1,0,[]
글라디오,1,0,[]
울트라썬문,1,0,[]
루자미네,1,0,[]
코스모그,1,0,[]
텅비드,1,0,[]
자우보,1,0,[]
스포티비게임즈,1,0,[]
eagame,1,0,[]
syukoshiomi,1,0,[]
식스테일,1,0,[]
하양이,1,0,[]
fifaonline3,1,0,[]
스포티비,1,1,['스포티비게임즈']
easports,1,0,[]
fifaonline,1,2,"['fifaonline4', 'fifaonline3']"
릴리에,1,0,[]
솔가레오,1,0,[]
외부자들,1,1,['외부자들58회']
54회,1,0,[]
강남vr,1,0,[]
vr장비,1,0,[]
대작게임,1,0,[]
vr19,1,0,[]
roadtotheshow17,1,0,[]
강남,1,2,"['강남vr', '강남역vr']"
에이핑크,1,0,[]
virtualreality,1,0,[]
우주괴물,1,0,[]
뽀미,1,0,[]
perfectsense,1,0,[]
3dfps,1,0,[]
하영,1,0,[]
vr몸개그,1,0,[]
vr리뷰,1,0,[]
vr1인자,1,0,[]
apink,1,0,[]
nuclearbomb,1,0,[]
장동민욕,1,0,[]
오프로디테,1,0,[]
장동민몸개그,1,0,[]
코바야카와사에,1,0,[]
장동민,1,2,"['장동민욕', '장동민몸개그']"
vr영상,1,0,[]
폴아웃4,1,0,[]
가상현실,1,0,[]
fallout4vr,1,0,[]
푸드사진,1,0,[]
시즈닝카메라,1,0,[]
아날로그도쿄,1,0,[]
걸그룹vr,1,0,[]
강남역vr,1,0,[]
emoticonchallenge,1,0,[]
emoji,1,1,['emojichallenge']
이모지,1,1,['이모지챌린지']
이모티콘챌린지,1,0,[]
이모지챌린지,1,0,[]
emoticon,1,1,['emoticonchallenge']
emojichallenge,1,0,[]
폴아웃시리즈,1,0,[]
vive,1,0,[]
falloutseries,1,0,[]
영화신과함께,1,0,[]
먹보미,1,0,[]
에이치티씨,1,0,[]
b120177449,1,0,[]
푸드앱,1,0,[]
사진보정,1,1,['음식사진보정']
음식사진,1,2,"['음식사진보정', '음식사진앱']"
음식사진보정,1,0,[]
먹스타그램,1,0,[]
음식사진앱,1,0,[]
푸드어플,1,0,[]
신과함께패러디마인크,1,1,['신과함께패러디마인크래프트']
랜딩,1,0,[]
신과함께패러디,1,2,"['신과함께패러디마인크래프트', '신과함께패러디마인크']"
조매력하이라이트,1,0,[]
트럭,1,3,"['마인크래프트럭키블럭', '마인크래프트럭키블럭레이스', '유로트럭']"
요들송,1,1,['조매력요들송']
황장수,1,0,[]
출입국,1,0,[]
우왁굳핫클립,1,0,[]
コナミ,1,0,[]
숑아우결,1,0,[]
konami,1,0,[]
숑아,1,2,"['숑아우결', '숑아하이라이트']"
우왁굳클립,1,0,[]
진결,1,3,"['로복윾짱진결', '로복진결', '윾짱진결']"
모음,1,8,"['웃긴영상모음', '트위치핫클립하이라이트모음', '하이라이트모음', '핫클립하이라이트모음', '트위치하이라이트모음', '명탐정코난모음', '웃긴동물영상모음', '트위치핫클립모음']"
선생님몰래,1,0,[]
로복윾짱진결,1,0,[]
쿠오븐,1,0,[]
조매력핫클립,1,0,[]
bonus,1,0,[]
쿠키런,1,0,[]
아이템,1,0,[]
젤리,1,0,[]
고득점,1,0,[]
점수,1,1,['라이더점수']
score,1,2,"['riderhighscore', 'rushhighscore']"
jelly,1,0,[]
라이더2,1,3,"['라이더200', '라이더2배', '라이더200점']"
rider2,1,1,['rider200']
2018평창동계올림픽,1,0,[]
윾짱핫클립,1,0,[]
로복우결,1,0,[]
개회식,1,0,[]
의문,1,0,[]
앙상블,1,3,"['앙상블스타즈', '카카오앙상블스타즈', '앙상블스타즈forkakao']"
샤이니종현인스타라이브,1,0,[]
샤이니종현인스타,1,1,['샤이니종현인스타라이브']
샤이니종현,1,2,"['샤이니종현인스타라이브', '샤이니종현인스타']"
샤이니,1,3,"['샤이니종현인스타라이브', '샤이니종현인스타', '샤이니종현']"
튜나,1,1,['튜나영화']
튜나영화,1,0,[]
스트라이크갓칩,1,0,[]
로복핫클립,1,0,[]
만경봉호,1,0,[]
로복하이라이트,1,0,[]
우왁굳하이라이트,1,0,[]
로복윾짱,1,2,"['로복윾짱진결', '로복윾짱우결']"
선바,1,0,[]
윾짱하이라이트,1,0,[]
조매력요들송,1,0,[]
로복진결,1,0,[]
우왁굳고수,1,0,[]
우결,1,4,"['숑아우결', '로복우결', '로복윾짱우결', '윾짱우결']"
숑아하이라이트,1,0,[]
뉴스브리핑,1,0,[]
윾짱로복,1,0,[]
트위치하이라이트영상,1,0,[]
윾짱진결,1,1,['로복윾짱진결']
로복윾짱우결,1,0,[]
로복,1,8,"['로복윾짱진결', '로복우결', '로복핫클립', '로복하이라이트', '로복윾짱', '로복진결', '윾짱로복', '로복윾짱우결']"
윾짱우결,1,1,['로복윾짱우결']
개막식,1,0,[]
평창동계올림픽,1,1,['2018평창동계올림픽']
화산,1,1,['사쿠라지마화산']
트로피카나,1,1,['클래시로얄트로피카나']
새해첫날부터우럭따,1,0,[]
냐무홈,1,0,[]
남국,1,0,[]
사쿠라지마,1,1,['사쿠라지마화산']
온천마을,1,0,[]
찜질장,1,0,[]
모래찜질,1,0,[]
유황온천,1,0,[]
흑우,1,0,[]
센간엔,1,0,[]
문화유산,1,0,[]
기리시마온천,1,0,[]
이부스키,1,0,[]
쵸슈엔,1,0,[]
가이세키,1,0,[]
흑돼지,1,0,[]
온천,1,3,"['온천마을', '유황온천', '기리시마온천']"
윰댕님,1,0,[]
아유플라자,1,0,[]
휴양지,1,0,[]
삼국지m,1,0,[]
가고시마,1,0,[]
새해첫날부터,1,1,['새해첫날부터우럭따']
우럭따,1,1,['새해첫날부터우럭따']
신년특집,1,0,[]
마지막승리,1,0,[]
전원책,1,0,[]
라이더하다가울었다,1,0,[]
주신,1,0,[]
롤lck페이커인터뷰,1,0,[]
골드스프리건레퀴엠,1,0,[]
롤페이커채팅,1,0,[]
롤페이커,1,3,"['롤페이커채팅', '롤페이커mvp', '롤페이커인터뷰']"
롤lckmvp,1,0,[]
롤페이커mvp,1,0,[]
롤페이커인터뷰,1,0,[]
lck인터뷰,1,0,[]
마이크,1,3,"['셀피마이크', '셀카봉마이크', '마이크셀카']"
셀피마이크,1,0,[]
셀카봉마이크,1,0,[]
마이크셀카,1,0,[]
국산게임,1,0,[]
악플,1,1,['악플읽기']
메트로,1,2,"['미니메트로', '메트로컨플릭트']"
악플읽기,1,0,[]
인터뷰,1,3,"['롤lck페이커인터뷰', '롤페이커인터뷰', 'lck인터뷰']"
펍지,1,0,[]
축구,1,5,"['축구게임김재원', '김재원축구게임', '축구게임', '김재원축구게임감정기복', '오버워치김재원축구게임']"
빡겜러,1,0,[]
중국,1,1,['중국핵']
유로파,1,0,[]
메트로컨플릭트,1,0,[]
리뷰어,1,0,[]
아이폰x,1,0,[]
좀비고해킹,1,0,[]
좀비고사칭,1,0,[]
좀비고운영자,1,0,[]
골드베이,1,0,[]
한스타,1,0,[]
앙상블스타즈,1,2,"['카카오앙상블스타즈', '앙상블스타즈forkakao']"
카카오앙상블스타즈,1,0,[]
dunkshotgame,1,0,[]
봄수바보,1,0,[]
잉여맨바보,1,0,[]
바보,1,3,"['바보미', '봄수바보', '잉여맨바보']"
폰게임,1,1,['핸드폰게임']
한프로,1,0,[]
worldbest,1,0,[]
배틀그라운드고수,1,0,[]
시참,1,0,[]
스나,1,3,"['프리파이어스나이퍼', '배틀그라운드스나', '버블파이터스나잡이']"
배그장인,1,0,[]
랭킹1위,1,0,[]
한pd,1,0,[]
배틀그라운드스나,1,0,[]
결투,1,2,"['대리결투', '결투장']"
덱수술,1,0,[]
그랜드,1,0,[]
구토조심,1,0,[]
마인크래프트신비아파트,1,0,[]
seven,1,1,['sevenknights']
합성,1,0,[]
모드스토리리뷰,1,2,"['마인크래프트모드스토리리뷰', '마크모드스토리리뷰']"
마인크래프트모드상황극,1,0,[]
대리결투,1,0,[]
비위조심,1,0,[]
모드상황극,1,1,['마인크래프트모드상황극']
monstrum,1,0,[]
몬스트럼,1,0,[]
맹구,1,1,['좀비맹구']
덩크샷게임,1,0,[]
앙상블스타즈forkakao,1,0,[]
dunkshot버그판,1,0,[]
아크바하무트,1,0,[]
이스포츠,1,0,[]
네티즌,1,0,[]
반응,1,3,"['레바반응', '노돌리반응', '대빡이야노돌리반응']"
결장,1,1,['대리결장']
세나광고,1,0,[]
덱성형,1,0,[]
토네이도와이번,1,0,[]
결투장,1,0,[]
약빤광고,1,0,[]
챌린저,1,0,[]
폰겜,1,0,[]
덱추천,1,0,[]
덱,1,9,"['랜덤덱', '클래시로얄덱', '시청자덱', '전설덱', '덱수술', '덱성형', '덱추천', '덱상담', '덱분석']"
구스,1,1,['구스마일']
마스터,1,4,"['마스터이', '블레이더마스터', '스타크래프트리마스터', '리마스터']"
해외,1,1,['해외여행']
캐릭터,1,2,"['신규캐릭터', '좀비고캐릭터이야기']"
catchup,1,1,['catchup게임']
캐치업,1,0,[]
ketchappgame,1,0,[]
개봉,1,0,[]
catchup게임,1,0,[]
덩크샷,1,1,['덩크샷게임']
ketchapprider,1,0,[]
고양이가어디갔지,1,0,[]
댁,1,0,[]
링크,1,1,['rider버그판링크']
호러오브딥,1,0,[]
버블파이터캐리,1,0,[]
버블파이터,1,18,"['버블파이터캐리', '버블파이터양민', '버블파이터샷건잡이', '버블파이터중수', '버블파이터매드무비', '버블파이터고수', '버블파이터패드립', '버블파이터스트림', '버블파이터방송', '버블파이터천마', '버블파이터혼종', '버블파이터스나잡이', '버블파이터라이플잡이', '버블파이터방송중', '버블파이터욕', '버블파이터유튜버', '버블파이터초보', '버블파이터클린']"
